Parameter S1 S1_conf ST ST_conf
k81 k405 -0.000984 0.017467
k82 k83 -0.000887 0.023617
k82 k84 -0.000886 0.023620
k82 k85 -0.000885 0.023620
k82 k86 -0.000954 0.023625
k82 k87 -0.000903 0.023619
k82 k88 -0.000884 0.023620
k82 k89 -0.000885 0.023620
k82 k90 -0.000911 0.023622
k82 k91 -0.000913 0.023619
k82 k92 -0.000884 0.023620
k82 k93 -0.000884 0.023620
k82 k94 -0.000884 0.023620
k82 k95 -0.000884 0.023620
k82 k96 -0.000884 0.023620
k82 k97 -0.000884 0.023620
k82 k98 -0.000884 0.023620
k82 k99 -0.000884 0.023620
k82 k100 -0.000884 0.023620
k82 k101 -0.000891 0.023621
k82 k102 -0.000884 0.023620
k82 k103 -0.000884 0.023620
k82 k104 -0.001787 0.024342
k82 k105 -0.000478 0.022891
k82 k106 -0.000991 0.024090
k82 k107 -0.001134 0.023654
k82 k108 -0.001118 0.023478
k82 k109 -0.000885 0.023575
k82 k110 -0.000409 0.023725
k82 k111 -0.000884 0.023620
k82 k112 -0.000881 0.023620
k82 k113 -0.000884 0.023620
k82 k114 -0.000887 0.023620
k82 k115 -0.000941 0.023679
k82 k116 -0.000913 0.023612
k82 k117 -0.000907 0.023618
k82 k118 -0.000696 0.023417
k82 k119 -0.000721 0.023324
k82 k120 -0.000884 0.023620
k82 k121 -0.000887 0.023618
k82 k122 -0.000885 0.023620
k82 k123 -0.000884 0.023620
k82 k124 -0.000189 0.023862
k82 k125 -0.000885 0.023620
k82 k126 -0.000885 0.023620
k82 k127 -0.000907 0.023621
k82 k128 -0.000884 0.023618
k82 k129 -0.000900 0.023610
k82 k130 -0.000885 0.023620
k82 k131 -0.000884 0.023620
k82 k132 -0.000884 0.023620
k82 k133 -0.000885 0.023620
k82 k134 -0.000884 0.023620
k82 k135 -0.000883 0.023620
k82 k136 -0.000868 0.023614
k82 k137 -0.000888 0.023624
k82 k138 -0.000859 0.023633
k82 k139 -0.001111 0.023861
k82 k140 -0.000884 0.023853
k82 k141 -0.000882 0.023620
k82 k142 -0.000885 0.023622
k82 k143 -0.000885 0.023620
k82 k144 -0.000884 0.023620
k82 k145 -0.000884 0.023620
k82 k146 -0.000885 0.023620
k82 k147 -0.000884 0.023620
k82 k148 -0.000902 0.023620
k82 k149 -0.000888 0.023623
k82 k150 -0.000952 0.023713
k82 k151 -0.000884 0.023620
k82 k152 -0.000884 0.023620
k82 k153 -0.000884 0.023620
k82 k154 -0.000885 0.023620
k82 k155 -0.000885 0.023620
k82 k156 -0.000886 0.023619
k82 k157 -0.000881 0.023619
k82 k158 -0.000888 0.023620
k82 k159 -0.000870 0.023620
k82 k160 -0.000880 0.023627
k82 k161 -0.000892 0.023609
k82 k162 -0.000885 0.023621
k82 k163 -0.000944 0.023611
k82 k164 -0.000886 0.023620
k82 k165 -0.000884 0.023620
k82 k166 -0.000884 0.023620
k82 k167 -0.000889 0.023619
k82 k168 -0.000885 0.023620
k82 k169 -0.000909 0.023612
k82 k170 -0.000880 0.023618
k82 k171 -0.000838 0.023634
k82 k172 -0.000888 0.023619
k82 k173 -0.000980 0.023619
k82 k174 -0.000884 0.023620
k82 k175 -0.000870 0.023620
k82 k176 -0.000883 0.023620
k82 k177 -0.000886 0.023620
k82 k178 -0.000889 0.023638
k82 k179 -0.000869 0.023574
k82 k180 -0.000872 0.023616
k82 k181 -0.001465 0.024290
k82 k182 -0.000884 0.023620
k82 k183 -0.000883 0.023620
k82 k184 -0.000845 0.023621
k82 k185 -0.000896 0.023622
k82 k186 -0.000886 0.023605
k82 k187 -0.000887 0.023620
k82 k188 -0.000874 0.023621
k82 k189 -0.000883 0.023620
k82 k190 -0.000880 0.023622
k82 k191 -0.000934 0.023646
k82 k192 -0.000851 0.023541
k82 k193 -0.000880 0.023518
k82 k194 -0.000886 0.023620
k82 k195 -0.000885 0.023620
k82 k196 -0.000884 0.023619
k82 k197 -0.000884 0.023620
k82 k198 -0.000887 0.023619
k82 k199 -0.000879 0.023614
k82 k200 -0.000852 0.023617
k82 k201 -0.000885 0.023620
k82 k202 -0.000884 0.023620
k82 k203 -0.001772 0.024337
k82 k204 -0.000880 0.023615
k82 k205 -0.001522 0.023634
k82 k206 -0.000888 0.023621
k82 k207 -0.000883 0.023606
k82 k208 -0.000885 0.023620
k82 k209 -0.000894 0.023619
k82 k210 -0.000884 0.023619
k82 k211 -0.000928 0.023619
k82 k212 -0.000927 0.023675
k82 k213 -0.000690 0.023515
k82 k214 -0.000963 0.023622
k82 k215 -0.000914 0.023616
k82 k216 -0.000884 0.023620
k82 k217 -0.000884 0.023620
k82 k218 -0.000885 0.023620
k82 k219 -0.000885 0.023620
k82 k220 -0.000884 0.023620
k82 k221 -0.000884 0.023620
k82 k222 -0.000884 0.023620
k82 k223 -0.000857 0.023553
k82 k224 -0.000856 0.023620
k82 k225 -0.000885 0.023619
k82 k226 -0.000931 0.023617
k82 k227 -0.000916 0.023616
k82 k228 -0.000884 0.023619
k82 k229 -0.000885 0.023620
k82 k230 -0.000884 0.023620
k82 k231 -0.000884 0.023620
k82 k232 -0.000896 0.023618
k82 k233 -0.000886 0.023621
k82 k234 -0.000857 0.023594
k82 k235 0.000033 0.023688
k82 k236 -0.000884 0.023620
k82 k237 -0.000884 0.023620
k82 k238 -0.000885 0.023620
k82 k239 -0.000884 0.023620
k82 k240 -0.000885 0.023619
k82 k241 -0.000884 0.023620
k82 k242 -0.000891 0.023619
k82 k243 -0.000885 0.023620
k82 k244 -0.000912 0.023617
k82 k245 -0.000862 0.023615
k82 k246 -0.000884 0.023620
k82 k247 -0.000886 0.023620
k82 k248 -0.001065 0.023611
k82 k249 -0.000884 0.023620
k82 k250 -0.000885 0.023620
k82 k251 -0.000883 0.023620
k82 k252 -0.000885 0.023620
k82 k253 -0.000884 0.023620
k82 k254 -0.000883 0.023620
k82 k255 -0.000893 0.023623
k82 k256 -0.000886 0.023620
k82 k257 -0.000915 0.023616
k82 k258 -0.000884 0.023620
k82 k259 -0.000888 0.023620
k82 k260 -0.000884 0.023620
k82 k261 -0.000884 0.023620
k82 k262 -0.000886 0.023620
k82 k263 -0.000885 0.023620
k82 k264 -0.000884 0.023620
k82 k265 -0.000818 0.023563
k82 k266 -0.000882 0.023623
k82 k267 -0.000888 0.023617
k82 k268 -0.000886 0.023620
k82 k269 -0.000881 0.023619
k82 k270 -0.000885 0.023620
k82 k271 -0.000884 0.023620
k82 k272 -0.000884 0.023619
k82 k273 -0.000883 0.023620
k82 k274 -0.000888 0.023620
k82 k275 -0.000907 0.023608
k82 k276 -0.001033 0.023711
k82 k277 -0.000891 0.023625
k82 k278 -0.000884 0.023620
k82 k279 -0.000884 0.023620
k82 k280 -0.000886 0.023619
k82 k281 -0.000912 0.023616
k82 k282 -0.000884 0.023620
k82 k283 -0.000884 0.023620
k82 k284 -0.000189 0.023862
k82 k285 -0.000884 0.023620
k82 k286 -0.000892 0.023619
k82 k287 -0.000884 0.023619
k82 k288 -0.000950 0.023717
k82 k289 -0.000885 0.023620
k82 k290 -0.000915 0.023617
k82 k291 -0.002161 0.024995
k82 k292 -0.000915 0.023616
k82 k293 -0.000840 0.023613
k82 k294 -0.000890 0.023618
k82 k295 -0.001250 0.023593
k82 k296 -0.000908 0.023627
k82 k297 -0.000961 0.023631
k82 k298 -0.002856 0.026187
k82 k299 -0.000911 0.023613
k82 k300 -0.000889 0.023620
k82 k301 -0.000889 0.023620
k82 k302 -0.000886 0.023620
k82 k303 -0.000885 0.023620
k82 k304 -0.000884 0.023620
k82 k305 -0.000884 0.023620
k82 k306 -0.000885 0.023620
k82 k307 -0.000900 0.023620
k82 k308 -0.000889 0.023620
k82 k309 -0.000893 0.023620
k82 k310 -0.000885 0.023620
k82 k311 -0.000967 0.023602
k82 k312 -0.000871 0.023648
k82 k313 -0.000887 0.023619
k82 k314 -0.000946 0.023621
k82 k315 -0.000884 0.023620
k82 k316 -0.001108 0.023616
k82 k317 -0.000885 0.023619
k82 k318 -0.000976 0.023508
k82 k319 -0.000895 0.023621
k82 k320 -0.000848 0.023620
k82 k321 -0.000878 0.023622
k82 k322 -0.000880 0.023619
k82 k323 -0.000875 0.023620
k82 k324 -0.000884 0.023620
k82 k325 -0.000884 0.023620
k82 k326 -0.000885 0.023620
k82 k327 0.000030 0.023692
k82 k328 -0.000884 0.023620
k82 k329 -0.000893 0.023619
k82 k330 -0.000885 0.023621
k82 k331 -0.000887 0.023619
k82 k332 -0.000974 0.023612
k82 k333 -0.001080 0.023672
k82 k334 -0.000883 0.023620
k82 k335 -0.000884 0.023620
k82 k336 -0.000821 0.023627
k82 k337 -0.000928 0.023625
k82 k338 -0.000896 0.023617
k82 k339 0.000010 0.023686
k82 k340 -0.000966 0.023595
k82 k341 -0.000829 0.023616
k82 k342 -0.000907 0.023617
k82 k343 -0.000885 0.023619
k82 k344 -0.000884 0.023620
k82 k345 -0.000884 0.023620
k82 k346 -0.000885 0.023620
k82 k347 -0.000884 0.023620
k82 k348 -0.000884 0.023620
k82 k349 -0.000881 0.023620
k82 k350 -0.000883 0.023620
k82 k351 -0.000884 0.023620
k82 k352 -0.000884 0.023620
k82 k353 -0.000874 0.023620
k82 k354 -0.000890 0.023616
k82 k355 -0.000885 0.023620
k82 k356 -0.000900 0.023618
k82 k357 -0.000886 0.023620
k82 k358 -0.000878 0.023621
k82 k359 -0.000895 0.023619
k82 k360 -0.000886 0.023625
k82 k361 -0.000161 0.023863
k82 k362 -0.000892 0.023619
k82 k363 -0.000884 0.023620
k82 k364 -0.000884 0.023620
k82 k365 -0.000885 0.023620
k82 k366 -0.000884 0.023620
k82 k367 -0.000884 0.023620
k82 k368 -0.000884 0.023620
k82 k369 -0.000884 0.023620
k82 k370 -0.000884 0.023620
k82 k371 -0.000884 0.023620
k82 k372 -0.000884 0.023620
k82 k373 -0.000916 0.023616
k82 k374 -0.000885 0.023620
k82 k375 -0.000884 0.023620
k82 k376 -0.000885 0.023620
k82 k377 -0.000877 0.023624
k82 k378 -0.000895 0.023621
k82 k379 -0.000884 0.023620
k82 k380 -0.000884 0.023620
k82 k381 -0.000916 0.023616
k82 k382 -0.000884 0.023620
k82 k383 -0.000189 0.023862
k82 k384 -0.000884 0.023620
k82 k385 -0.000850 0.023623
k82 k386 -0.000883 0.023620
k82 k387 -0.000885 0.023620
k82 k388 -0.000884 0.023620
k82 k389 -0.000885 0.023620
k82 k390 -0.000884 0.023620
k82 k391 -0.000877 0.023619
k82 k392 -0.000883 0.023620
k82 k393 -0.000881 0.023619
k82 k394 -0.000888 0.023620
k82 k395 -0.000884 0.023620
k82 k396 -0.000876 0.023610
k82 k397 -0.000883 0.023620
k82 k398 -0.000855 0.023622
k82 k399 -0.000867 0.023621
k82 k400 -0.000875 0.023621
k82 k401 -0.000884 0.023619
k82 k402 -0.000811 0.023621
k82 k403 -0.000908 0.023614
k82 k404 -0.000888 0.023620
k82 k405 -0.000885 0.023619
k83 k84 -0.011023 0.015939
k83 k85 -0.011023 0.015939
k83 k86 -0.011000 0.015932
k83 k87 -0.011023 0.015940
k83 k88 -0.011023 0.015939
k83 k89 -0.011023 0.015939
k83 k90 -0.011028 0.015939
k83 k91 -0.011023 0.015939
k83 k92 -0.011023 0.015939
k83 k93 -0.011023 0.015939
k83 k94 -0.011023 0.015939
k83 k95 -0.011023 0.015939
k83 k96 -0.011023 0.015939
k83 k97 -0.011023 0.015939
k83 k98 -0.011023 0.015939
k83 k99 -0.011023 0.015939
k83 k100 -0.011023 0.015939
k83 k101 -0.011024 0.015939
k83 k102 -0.011023 0.015939
k83 k103 -0.011029 0.015939
k83 k104 -0.011433 0.017057
k83 k105 -0.010348 0.014783
k83 k106 -0.011386 0.016701
k83 k107 -0.011064 0.016051
k83 k108 -0.010902 0.015889
k83 k109 -0.010990 0.015884
k83 k110 -0.010996 0.015937
k83 k111 -0.011029 0.015939
k83 k112 -0.011023 0.015939
k83 k113 -0.011023 0.015939
k83 k114 -0.011023 0.015939
k83 k115 -0.011072 0.016028
k83 k116 -0.011020 0.015934
k83 k117 -0.011036 0.015941
k83 k118 -0.010852 0.015639
k83 k119 -0.010744 0.015498
k83 k120 -0.011023 0.015939
k83 k121 -0.011021 0.015939
k83 k122 -0.011023 0.015939
k83 k123 -0.011023 0.015939
k83 k124 -0.011023 0.015939
k83 k125 -0.011023 0.015939
k83 k126 -0.011023 0.015939
k83 k127 -0.011023 0.015938
k83 k128 -0.011022 0.015937
k83 k129 -0.011018 0.015925
k83 k130 -0.011024 0.015939
k83 k131 -0.011023 0.015939
k83 k132 -0.011023 0.015939
k83 k133 -0.011023 0.015939
k83 k134 -0.011023 0.015939
k83 k135 -0.011023 0.015939
k83 k136 -0.011020 0.015930
k83 k137 -0.011027 0.015946
k83 k138 -0.011019 0.015945
k83 k139 -0.011214 0.016300
k83 k140 -0.011222 0.016284
k83 k141 -0.011023 0.015939
k83 k142 -0.011025 0.015939
k83 k143 -0.011023 0.015939
k83 k144 -0.011023 0.015939
k83 k145 -0.011023 0.015939
k83 k146 -0.011023 0.015939
k83 k147 -0.011023 0.015939
k83 k148 -0.011021 0.015937
k83 k149 -0.011026 0.015944
k83 k150 -0.011087 0.016071
k83 k151 -0.011023 0.015939
k83 k152 -0.011023 0.015939
k83 k153 -0.011023 0.015939
k83 k154 -0.011023 0.015939
k83 k155 -0.011023 0.015939
k83 k156 -0.011023 0.015939
k83 k157 -0.011032 0.015938
k83 k158 -0.011023 0.015939
k83 k159 -0.011017 0.015939
k83 k160 -0.011022 0.015940
k83 k161 -0.011033 0.015939
k83 k162 -0.011023 0.015939
k83 k163 -0.011020 0.015939
k83 k164 -0.011023 0.015939
k83 k165 -0.011024 0.015939
k83 k166 -0.011023 0.015939
k83 k167 -0.011024 0.015939
k83 k168 -0.011025 0.015939
k83 k169 -0.011021 0.015939
k83 k170 -0.011023 0.015939
k83 k171 -0.011033 0.015961
k83 k172 -0.011023 0.015939
k83 k173 -0.011023 0.015939
k83 k174 -0.011029 0.015939
k83 k175 -0.011023 0.015938
k83 k176 -0.011023 0.015939
k83 k177 -0.011024 0.015939
k83 k178 -0.011033 0.015966
k83 k179 -0.010983 0.015874
k83 k180 -0.011024 0.015939
k83 k181 -0.011347 0.016816
k83 k182 -0.011023 0.015939
k83 k183 -0.011023 0.015940
k83 k184 -0.011025 0.015939
k83 k185 -0.011025 0.015942
k83 k186 -0.011011 0.015917
k83 k187 -0.011023 0.015939
k83 k188 -0.011023 0.015940
k83 k189 -0.011024 0.015939
k83 k190 -0.011024 0.015939
k83 k191 -0.011046 0.015981
k83 k192 -0.010933 0.015809
k83 k193 -0.010948 0.015812
k83 k194 -0.011024 0.015939
k83 k195 -0.011023 0.015939
k83 k196 -0.011023 0.015938
k83 k197 -0.011023 0.015939
k83 k198 -0.011023 0.015939
k83 k199 -0.011018 0.015932
k83 k200 -0.011023 0.015939
k83 k201 -0.011025 0.015939
k83 k202 -0.011023 0.015939
k83 k203 -0.011360 0.016950
k83 k204 -0.011019 0.015931
k83 k205 -0.011020 0.015941
k83 k206 -0.011024 0.015941
k83 k207 -0.011014 0.015920
k83 k208 -0.011023 0.015939
k83 k209 -0.011023 0.015939
k83 k210 -0.011022 0.015937
k83 k211 -0.011021 0.015940
k83 k212 -0.011066 0.016021
k83 k213 -0.010930 0.015778
k83 k214 -0.011036 0.015952
k83 k215 -0.011024 0.015939
k83 k216 -0.011023 0.015939
k83 k217 -0.011023 0.015939
k83 k218 -0.011023 0.015939
k83 k219 -0.011023 0.015939
k83 k220 -0.011023 0.015939
k83 k221 -0.011023 0.015939
k83 k222 -0.011023 0.015939
k83 k223 -0.010960 0.015838
k83 k224 -0.011025 0.015945
k83 k225 -0.011023 0.015938
k83 k226 -0.011023 0.015939
k83 k227 -0.011024 0.015939
k83 k228 -0.011023 0.015939
k83 k229 -0.011023 0.015939
k83 k230 -0.011023 0.015939
k83 k231 -0.011023 0.015939
k83 k232 -0.011023 0.015939
k83 k233 -0.011025 0.015941
k83 k234 -0.011001 0.015901
k83 k235 -0.011006 0.015932
k83 k236 -0.011023 0.015939
k83 k237 -0.011023 0.015939
k83 k238 -0.011023 0.015939
k83 k239 -0.011023 0.015939
k83 k240 -0.011022 0.015939
k83 k241 -0.011023 0.015939
k83 k242 -0.011023 0.015939
k83 k243 -0.011023 0.015939
k83 k244 -0.011022 0.015938
k83 k245 -0.011017 0.015930
k83 k246 -0.011023 0.015939
k83 k247 -0.011023 0.015939
k83 k248 -0.011016 0.015940
k83 k249 -0.011023 0.015939
k83 k250 -0.011023 0.015939
k83 k251 -0.011023 0.015939
k83 k252 -0.011023 0.015939
k83 k253 -0.011023 0.015939
k83 k254 -0.011023 0.015939
k83 k255 -0.011026 0.015944
k83 k256 -0.011023 0.015939
k83 k257 -0.011024 0.015939
k83 k258 -0.011023 0.015939
k83 k259 -0.011023 0.015939
k83 k260 -0.011023 0.015939
k83 k261 -0.011023 0.015939
k83 k262 -0.011024 0.015939
k83 k263 -0.011023 0.015939
k83 k264 -0.011023 0.015939
k83 k265 -0.010976 0.015853
k83 k266 -0.011022 0.015938
k83 k267 -0.011021 0.015935
k83 k268 -0.011023 0.015939
k83 k269 -0.011023 0.015939
k83 k270 -0.011023 0.015939
k83 k271 -0.011023 0.015939
k83 k272 -0.011023 0.015939
k83 k273 -0.011029 0.015939
k83 k274 -0.011023 0.015939
k83 k275 -0.011017 0.015927
k83 k276 -0.011113 0.016104
k83 k277 -0.011025 0.015944
k83 k278 -0.011023 0.015939
k83 k279 -0.011023 0.015939
k83 k280 -0.011024 0.015939
k83 k281 -0.011022 0.015938
k83 k282 -0.011023 0.015939
k83 k283 -0.011023 0.015939
k83 k284 -0.011017 0.015939
k83 k285 -0.011023 0.015939
k83 k286 -0.011026 0.015937
k83 k287 -0.011023 0.015939
k83 k288 -0.011092 0.016089
k83 k289 -0.011023 0.015939
k83 k290 -0.011020 0.015941
k83 k291 -0.012112 0.017931
k83 k292 -0.011024 0.015939
k83 k293 -0.011027 0.015946
k83 k294 -0.011020 0.015934
k83 k295 -0.011027 0.015946
k83 k296 -0.011031 0.015951
k83 k297 -0.011032 0.015948
k83 k298 -0.012998 0.019584
k83 k299 -0.011023 0.015937
k83 k300 -0.011025 0.015939
k83 k301 -0.011023 0.015939
k83 k302 -0.011023 0.015939
k83 k303 -0.011023 0.015939
k83 k304 -0.011023 0.015939
k83 k305 -0.011023 0.015939
k83 k306 -0.011023 0.015939
k83 k307 -0.011023 0.015939
k83 k308 -0.011024 0.015939
k83 k309 -0.011024 0.015940
k83 k310 -0.011023 0.015939
k83 k311 -0.011023 0.015939
k83 k312 -0.011043 0.015986
k83 k313 -0.011023 0.015939
k83 k314 -0.011016 0.015940
k83 k315 -0.011023 0.015939
k83 k316 -0.011005 0.015943
k83 k317 -0.011024 0.015939
k83 k318 -0.010967 0.015853
k83 k319 -0.011020 0.015942
k83 k320 -0.011027 0.015938
k83 k321 -0.011023 0.015939
k83 k322 -0.011023 0.015939
k83 k323 -0.011028 0.015938
k83 k324 -0.011023 0.015939
k83 k325 -0.011023 0.015939
k83 k326 -0.011023 0.015939
k83 k327 -0.011009 0.015939
k83 k328 -0.011022 0.015939
k83 k329 -0.011023 0.015939
k83 k330 -0.011026 0.015941
k83 k331 -0.011023 0.015939
k83 k332 -0.011020 0.015939
k83 k333 -0.011076 0.016019
k83 k334 -0.011023 0.015939
k83 k335 -0.011023 0.015939
k83 k336 -0.011023 0.015939
k83 k337 -0.011010 0.015940
k83 k338 -0.011023 0.015937
k83 k339 -0.011015 0.015931
k83 k340 -0.011031 0.015917
k83 k341 -0.011023 0.015939
k83 k342 -0.011026 0.015939
k83 k343 -0.011023 0.015939
k83 k344 -0.011023 0.015939
k83 k345 -0.011023 0.015939
k83 k346 -0.011023 0.015939
k83 k347 -0.011029 0.015939
k83 k348 -0.011029 0.015939
k83 k349 -0.011023 0.015939
k83 k350 -0.011023 0.015939
k83 k351 -0.011023 0.015939
k83 k352 -0.011029 0.015939
k83 k353 -0.011023 0.015939
k83 k354 -0.011022 0.015939
k83 k355 -0.011023 0.015939
k83 k356 -0.011021 0.015939
k83 k357 -0.011024 0.015939
k83 k358 -0.011026 0.015938
k83 k359 -0.011023 0.015939
k83 k360 -0.011026 0.015943
k83 k361 -0.011013 0.015938
k83 k362 -0.011022 0.015939
k83 k363 -0.011023 0.015939
k83 k364 -0.011023 0.015939
k83 k365 -0.011023 0.015939
k83 k366 -0.011023 0.015939
k83 k367 -0.011023 0.015939
k83 k368 -0.011023 0.015939
k83 k369 -0.011023 0.015939
k83 k370 -0.011023 0.015939
k83 k371 -0.011029 0.015939
k83 k372 -0.011023 0.015939
k83 k373 -0.011024 0.015939
k83 k374 -0.011023 0.015939
k83 k375 -0.011023 0.015939
k83 k376 -0.011023 0.015939
k83 k377 -0.011023 0.015939
k83 k378 -0.011026 0.015939
k83 k379 -0.011023 0.015939
k83 k380 -0.011023 0.015939
k83 k381 -0.011024 0.015939
k83 k382 -0.011023 0.015939
k83 k383 -0.011017 0.015939
k83 k384 -0.011023 0.015939
k83 k385 -0.011023 0.015939
k83 k386 -0.011023 0.015939
k83 k387 -0.011024 0.015939
k83 k388 -0.011023 0.015939
k83 k389 -0.011023 0.015939
k83 k390 -0.011023 0.015939
k83 k391 -0.011023 0.015938
k83 k392 -0.011023 0.015939
k83 k393 -0.011024 0.015939
k83 k394 -0.011023 0.015939
k83 k395 -0.011023 0.015939
k83 k396 -0.011019 0.015926
k83 k397 -0.011023 0.015939
k83 k398 -0.011030 0.015939
k83 k399 -0.011024 0.015939
k83 k400 -0.011024 0.015939
k83 k401 -0.011023 0.015939
k83 k402 -0.011019 0.015934
k83 k403 -0.011017 0.015935
k83 k404 -0.011024 0.015939
k83 k405 -0.011023 0.015939
k84 k85 -0.008323 0.015617
k84 k86 -0.008318 0.015609
k84 k87 -0.008323 0.015617
k84 k88 -0.008323 0.015617
k84 k89 -0.008323 0.015617
k84 k90 -0.008323 0.015617
k84 k91 -0.008323 0.015617
k84 k92 -0.008323 0.015617
k84 k93 -0.008323 0.015617
k84 k94 -0.008323 0.015617
k84 k95 -0.008323 0.015617
k84 k96 -0.008323 0.015617
k84 k97 -0.008323 0.015617
k84 k98 -0.008323 0.015617
k84 k99 -0.008323 0.015617
k84 k100 -0.008323 0.015617
k84 k101 -0.008323 0.015617
k84 k102 -0.008323 0.015617
k84 k103 -0.008323 0.015617
k84 k104 -0.008941 0.016774
k84 k105 -0.007682 0.014433
k84 k106 -0.008738 0.016396
k84 k107 -0.008386 0.015731
k84 k108 -0.008295 0.015573
k84 k109 -0.008292 0.015561
k84 k110 -0.008319 0.015620
k84 k111 -0.008323 0.015617
k84 k112 -0.008323 0.015617
k84 k113 -0.008323 0.015617
k84 k114 -0.008323 0.015617
k84 k115 -0.008373 0.015708
k84 k116 -0.008320 0.015612
k84 k117 -0.008324 0.015619
k84 k118 -0.008159 0.015312
k84 k119 -0.008082 0.015166
k84 k120 -0.008323 0.015617
k84 k121 -0.008323 0.015617
k84 k122 -0.008323 0.015617
k84 k123 -0.008323 0.015617
k84 k124 -0.008323 0.015617
k84 k125 -0.008323 0.015617
k84 k126 -0.008323 0.015617
k84 k127 -0.008323 0.015616
k84 k128 -0.008322 0.015615
k84 k129 -0.008315 0.015602
k84 k130 -0.008323 0.015617
k84 k131 -0.008323 0.015617
k84 k132 -0.008323 0.015617
k84 k133 -0.008323 0.015617
k84 k134 -0.008323 0.015617
k84 k135 -0.008323 0.015617
k84 k136 -0.008318 0.015608
k84 k137 -0.008327 0.015624
k84 k138 -0.008326 0.015624
k84 k139 -0.008524 0.015988
k84 k140 -0.008512 0.015967
k84 k141 -0.008323 0.015617
k84 k142 -0.008323 0.015617
k84 k143 -0.008323 0.015617
k84 k144 -0.008323 0.015617
k84 k145 -0.008323 0.015617
k84 k146 -0.008323 0.015617
k84 k147 -0.008323 0.015617
k84 k148 -0.008322 0.015615
k84 k149 -0.008326 0.015622
k84 k150 -0.008399 0.015757
k84 k151 -0.008323 0.015617
k84 k152 -0.008323 0.015617
k84 k153 -0.008323 0.015617
k84 k154 -0.008323 0.015617
k84 k155 -0.008323 0.015617
k84 k156 -0.008323 0.015617
k84 k157 -0.008323 0.015617
k84 k158 -0.008323 0.015617
k84 k159 -0.008323 0.015616
k84 k160 -0.008327 0.015619
k84 k161 -0.008326 0.015618
k84 k162 -0.008323 0.015617
k84 k163 -0.008323 0.015617
k84 k164 -0.008323 0.015617
k84 k165 -0.008323 0.015617
k84 k166 -0.008323 0.015617
k84 k167 -0.008323 0.015617
k84 k168 -0.008323 0.015617
k84 k169 -0.008323 0.015617
k84 k170 -0.008323 0.015617
k84 k171 -0.008335 0.015638
k84 k172 -0.008323 0.015617
k84 k173 -0.008323 0.015617
k84 k174 -0.008323 0.015617
k84 k175 -0.008323 0.015616
k84 k176 -0.008323 0.015617
k84 k177 -0.008323 0.015617
k84 k178 -0.008338 0.015646
k84 k179 -0.008287 0.015551
k84 k180 -0.008323 0.015617
k84 k181 -0.008844 0.016578
k84 k182 -0.008323 0.015617
k84 k183 -0.008323 0.015618
k84 k184 -0.008324 0.015617
k84 k185 -0.008325 0.015620
k84 k186 -0.008311 0.015594
k84 k187 -0.008323 0.015617
k84 k188 -0.008323 0.015618
k84 k189 -0.008323 0.015617
k84 k190 -0.008322 0.015617
k84 k191 -0.008346 0.015659
k84 k192 -0.008252 0.015484
k84 k193 -0.008254 0.015487
k84 k194 -0.008323 0.015617
k84 k195 -0.008323 0.015617
k84 k196 -0.008322 0.015616
k84 k197 -0.008323 0.015617
k84 k198 -0.008323 0.015617
k84 k199 -0.008320 0.015610
k84 k200 -0.008323 0.015617
k84 k201 -0.008323 0.015617
k84 k202 -0.008323 0.015617
k84 k203 -0.008914 0.016710
k84 k204 -0.008319 0.015609
k84 k205 -0.008324 0.015619
k84 k206 -0.008324 0.015619
k84 k207 -0.008313 0.015597
k84 k208 -0.008323 0.015617
k84 k209 -0.008323 0.015617
k84 k210 -0.008322 0.015615
k84 k211 -0.008323 0.015618
k84 k212 -0.008368 0.015701
k84 k213 -0.008234 0.015453
k84 k214 -0.008330 0.015631
k84 k215 -0.008324 0.015617
k84 k216 -0.008323 0.015617
k84 k217 -0.008323 0.015617
k84 k218 -0.008323 0.015617
k84 k219 -0.008323 0.015617
k84 k220 -0.008323 0.015617
k84 k221 -0.008323 0.015617
k84 k222 -0.008323 0.015617
k84 k223 -0.008267 0.015513
k84 k224 -0.008326 0.015623
k84 k225 -0.008323 0.015616
k84 k226 -0.008323 0.015617
k84 k227 -0.008323 0.015617
k84 k228 -0.008323 0.015617
k84 k229 -0.008323 0.015617
k84 k230 -0.008323 0.015617
k84 k231 -0.008323 0.015617
k84 k232 -0.008323 0.015617
k84 k233 -0.008324 0.015619
k84 k234 -0.008302 0.015578
k84 k235 -0.008319 0.015610
k84 k236 -0.008323 0.015617
k84 k237 -0.008323 0.015617
k84 k238 -0.008323 0.015617
k84 k239 -0.008323 0.015617
k84 k240 -0.008323 0.015617
k84 k241 -0.008323 0.015617
k84 k242 -0.008323 0.015617
k84 k243 -0.008323 0.015617
k84 k244 -0.008322 0.015616
k84 k245 -0.008318 0.015608
k84 k246 -0.008323 0.015617
k84 k247 -0.008323 0.015617
k84 k248 -0.008323 0.015617
k84 k249 -0.008323 0.015617
k84 k250 -0.008323 0.015617
k84 k251 -0.008323 0.015617
k84 k252 -0.008323 0.015617
k84 k253 -0.008323 0.015617
k84 k254 -0.008323 0.015617
k84 k255 -0.008326 0.015622
k84 k256 -0.008323 0.015617
k84 k257 -0.008323 0.015617
k84 k258 -0.008323 0.015617
k84 k259 -0.008323 0.015617
k84 k260 -0.008323 0.015617
