Parameter S1 S1_conf ST ST_conf
k126 k385 0.000166 0.000563
k126 k386 0.000166 0.000563
k126 k387 0.000166 0.000563
k126 k388 0.000166 0.000563
k126 k389 0.000166 0.000563
k126 k390 0.000166 0.000563
k126 k391 0.000166 0.000563
k126 k392 0.000166 0.000563
k126 k393 0.000166 0.000563
k126 k394 0.000166 0.000563
k126 k395 0.000166 0.000563
k126 k396 0.000166 0.000562
k126 k397 0.000166 0.000563
k126 k398 0.000166 0.000563
k126 k399 0.000166 0.000563
k126 k400 0.000167 0.000563
k126 k401 0.000166 0.000563
k126 k402 0.000166 0.000563
k126 k403 0.000166 0.000562
k126 k404 0.000166 0.000563
k126 k405 0.000166 0.000563
k127 k128 -0.000408 0.001587
k127 k129 -0.000409 0.001587
k127 k130 -0.000408 0.001587
k127 k131 -0.000408 0.001587
k127 k132 -0.000408 0.001587
k127 k133 -0.000408 0.001587
k127 k134 -0.000408 0.001587
k127 k135 -0.000408 0.001587
k127 k136 -0.000409 0.001587
k127 k137 -0.000408 0.001587
k127 k138 -0.000406 0.001587
k127 k139 -0.000409 0.001586
k127 k140 -0.000407 0.001586
k127 k141 -0.000408 0.001587
k127 k142 -0.000408 0.001587
k127 k143 -0.000408 0.001587
k127 k144 -0.000408 0.001587
k127 k145 -0.000408 0.001587
k127 k146 -0.000408 0.001587
k127 k147 -0.000408 0.001587
k127 k148 -0.000408 0.001587
k127 k149 -0.000408 0.001587
k127 k150 -0.000407 0.001586
k127 k151 -0.000408 0.001587
k127 k152 -0.000408 0.001587
k127 k153 -0.000408 0.001587
k127 k154 -0.000408 0.001587
k127 k155 -0.000408 0.001587
k127 k156 -0.000408 0.001587
k127 k157 -0.000407 0.001586
k127 k158 -0.000408 0.001587
k127 k159 -0.000406 0.001586
k127 k160 -0.000410 0.001586
k127 k161 -0.000418 0.001587
k127 k162 -0.000408 0.001587
k127 k163 -0.000409 0.001587
k127 k164 -0.000408 0.001587
k127 k165 -0.000408 0.001587
k127 k166 -0.000408 0.001587
k127 k167 -0.000408 0.001587
k127 k168 -0.000408 0.001587
k127 k169 -0.000407 0.001586
k127 k170 -0.000409 0.001587
k127 k171 -0.000405 0.001586
k127 k172 -0.000408 0.001587
k127 k173 -0.000408 0.001587
k127 k174 -0.000408 0.001587
k127 k175 -0.000408 0.001587
k127 k176 -0.000408 0.001587
k127 k177 -0.000408 0.001587
k127 k178 -0.000407 0.001586
k127 k179 -0.000407 0.001588
k127 k180 -0.000408 0.001587
k127 k181 -0.000428 0.001569
k127 k182 -0.000408 0.001587
k127 k183 -0.000408 0.001587
k127 k184 -0.000407 0.001587
k127 k185 -0.000408 0.001587
k127 k186 -0.000408 0.001587
k127 k187 -0.000409 0.001587
k127 k188 -0.000409 0.001587
k127 k189 -0.000408 0.001587
k127 k190 -0.000409 0.001587
k127 k191 -0.000408 0.001586
k127 k192 -0.000391 0.001591
k127 k193 -0.000402 0.001590
k127 k194 -0.000408 0.001587
k127 k195 -0.000408 0.001587
k127 k196 -0.000407 0.001587
k127 k197 -0.000408 0.001587
k127 k198 -0.000409 0.001587
k127 k199 -0.000408 0.001586
k127 k200 -0.000408 0.001587
k127 k201 -0.000408 0.001587
k127 k202 -0.000408 0.001587
k127 k203 -0.000430 0.001570
k127 k204 -0.000408 0.001587
k127 k205 -0.000410 0.001587
k127 k206 -0.000409 0.001587
k127 k207 -0.000408 0.001587
k127 k208 -0.000408 0.001586
k127 k209 -0.000407 0.001587
k127 k210 -0.000408 0.001587
k127 k211 -0.000405 0.001586
k127 k212 -0.000410 0.001586
k127 k213 -0.000392 0.001589
k127 k214 -0.000411 0.001587
k127 k215 -0.000407 0.001587
k127 k216 -0.000408 0.001587
k127 k217 -0.000408 0.001587
k127 k218 -0.000408 0.001587
k127 k219 -0.000408 0.001587
k127 k220 -0.000408 0.001587
k127 k221 -0.000408 0.001587
k127 k222 -0.000408 0.001587
k127 k223 -0.000406 0.001588
k127 k224 -0.000409 0.001587
k127 k225 -0.000408 0.001587
k127 k226 -0.000407 0.001587
k127 k227 -0.000407 0.001587
k127 k228 -0.000408 0.001587
k127 k229 -0.000408 0.001587
k127 k230 -0.000408 0.001587
k127 k231 -0.000408 0.001587
k127 k232 -0.000408 0.001587
k127 k233 -0.000408 0.001587
k127 k234 -0.000408 0.001587
k127 k235 -0.000410 0.001587
k127 k236 -0.000408 0.001587
k127 k237 -0.000408 0.001587
k127 k238 -0.000408 0.001587
k127 k239 -0.000408 0.001587
k127 k240 -0.000408 0.001587
k127 k241 -0.000408 0.001587
k127 k242 -0.000408 0.001587
k127 k243 -0.000408 0.001587
k127 k244 -0.000408 0.001587
k127 k245 -0.000407 0.001587
k127 k246 -0.000408 0.001587
k127 k247 -0.000408 0.001587
k127 k248 -0.000407 0.001587
k127 k249 -0.000408 0.001587
k127 k250 -0.000408 0.001587
k127 k251 -0.000408 0.001587
k127 k252 -0.000408 0.001587
k127 k253 -0.000408 0.001587
k127 k254 -0.000408 0.001587
k127 k255 -0.000407 0.001587
k127 k256 -0.000408 0.001587
k127 k257 -0.000407 0.001587
k127 k258 -0.000408 0.001587
k127 k259 -0.000408 0.001587
k127 k260 -0.000408 0.001587
k127 k261 -0.000408 0.001587
k127 k262 -0.000408 0.001587
k127 k263 -0.000408 0.001587
k127 k264 -0.000408 0.001587
k127 k265 -0.000404 0.001588
k127 k266 -0.000405 0.001587
k127 k267 -0.000408 0.001587
k127 k268 -0.000408 0.001587
k127 k269 -0.000408 0.001587
k127 k270 -0.000408 0.001587
k127 k271 -0.000407 0.001587
k127 k272 -0.000407 0.001587
k127 k273 -0.000408 0.001587
k127 k274 -0.000408 0.001587
k127 k275 -0.000407 0.001587
k127 k276 -0.000415 0.001584
k127 k277 -0.000408 0.001587
k127 k278 -0.000408 0.001587
k127 k279 -0.000408 0.001587
k127 k280 -0.000408 0.001587
k127 k281 -0.000406 0.001587
k127 k282 -0.000408 0.001587
k127 k283 -0.000408 0.001587
k127 k284 -0.000408 0.001587
k127 k285 -0.000408 0.001587
k127 k286 -0.000408 0.001587
k127 k287 -0.000408 0.001587
k127 k288 -0.000408 0.001587
k127 k289 -0.000408 0.001587
k127 k290 -0.000411 0.001586
k127 k291 -0.000389 0.001608
k127 k292 -0.000408 0.001587
k127 k293 -0.000415 0.001586
k127 k294 -0.000409 0.001587
k127 k295 -0.000393 0.001586
k127 k296 -0.000408 0.001586
k127 k297 -0.000405 0.001588
k127 k298 -0.000293 0.001635
k127 k299 -0.000408 0.001586
k127 k300 -0.000408 0.001587
k127 k301 -0.000409 0.001587
k127 k302 -0.000410 0.001587
k127 k303 -0.000408 0.001587
k127 k304 -0.000408 0.001587
k127 k305 -0.000408 0.001587
k127 k306 -0.000408 0.001587
k127 k307 -0.000408 0.001587
k127 k308 -0.000408 0.001587
k127 k309 -0.000408 0.001587
k127 k310 -0.000408 0.001587
k127 k311 -0.000411 0.001587
k127 k312 -0.000410 0.001588
k127 k313 -0.000408 0.001587
k127 k314 -0.000412 0.001587
k127 k315 -0.000408 0.001587
k127 k316 -0.000412 0.001587
k127 k317 -0.000408 0.001587
k127 k318 -0.000408 0.001585
k127 k319 -0.000406 0.001586
k127 k320 -0.000405 0.001584
k127 k321 -0.000409 0.001587
k127 k322 -0.000408 0.001587
k127 k323 -0.000408 0.001587
k127 k324 -0.000408 0.001587
k127 k325 -0.000408 0.001587
k127 k326 -0.000408 0.001587
k127 k327 -0.000410 0.001587
k127 k328 -0.000408 0.001587
k127 k329 -0.000409 0.001587
k127 k330 -0.000407 0.001587
k127 k331 -0.000408 0.001587
k127 k332 -0.000407 0.001587
k127 k333 -0.000424 0.001589
k127 k334 -0.000408 0.001587
k127 k335 -0.000408 0.001587
k127 k336 -0.000403 0.001586
k127 k337 -0.000411 0.001584
k127 k338 -0.000408 0.001587
k127 k339 -0.000419 0.001586
k127 k340 -0.000413 0.001588
k127 k341 -0.000400 0.001586
k127 k342 -0.000408 0.001587
k127 k343 -0.000408 0.001587
k127 k344 -0.000408 0.001587
k127 k345 -0.000408 0.001587
k127 k346 -0.000408 0.001587
k127 k347 -0.000408 0.001587
k127 k348 -0.000408 0.001587
k127 k349 -0.000408 0.001587
k127 k350 -0.000408 0.001587
k127 k351 -0.000408 0.001587
k127 k352 -0.000408 0.001587
k127 k353 -0.000408 0.001587
k127 k354 -0.000408 0.001587
k127 k355 -0.000408 0.001587
k127 k356 -0.000408 0.001587
k127 k357 -0.000408 0.001587
k127 k358 -0.000408 0.001587
k127 k359 -0.000408 0.001587
k127 k360 -0.000407 0.001587
k127 k361 -0.000407 0.001585
k127 k362 -0.000408 0.001587
k127 k363 -0.000408 0.001587
k127 k364 -0.000408 0.001587
k127 k365 -0.000408 0.001587
k127 k366 -0.000408 0.001587
k127 k367 -0.000408 0.001587
k127 k368 -0.000408 0.001587
k127 k369 -0.000408 0.001587
k127 k370 -0.000408 0.001587
k127 k371 -0.000408 0.001587
k127 k372 -0.000408 0.001587
k127 k373 -0.000407 0.001587
k127 k374 -0.000408 0.001587
k127 k375 -0.000408 0.001587
k127 k376 -0.000408 0.001587
k127 k377 -0.000408 0.001587
k127 k378 -0.000408 0.001587
k127 k379 -0.000408 0.001587
k127 k380 -0.000408 0.001587
k127 k381 -0.000407 0.001587
k127 k382 -0.000408 0.001587
k127 k383 -0.000408 0.001587
k127 k384 -0.000408 0.001587
k127 k385 -0.000407 0.001587
k127 k386 -0.000408 0.001587
k127 k387 -0.000408 0.001587
k127 k388 -0.000408 0.001587
k127 k389 -0.000408 0.001587
k127 k390 -0.000408 0.001587
k127 k391 -0.000408 0.001587
k127 k392 -0.000407 0.001587
k127 k393 -0.000408 0.001587
k127 k394 -0.000408 0.001587
k127 k395 -0.000408 0.001587
k127 k396 -0.000401 0.001586
k127 k397 -0.000409 0.001587
k127 k398 -0.000403 0.001587
k127 k399 -0.000408 0.001586
k127 k400 -0.000408 0.001586
k127 k401 -0.000408 0.001587
k127 k402 -0.000410 0.001587
k127 k403 -0.000403 0.001585
k127 k404 -0.000408 0.001586
k127 k405 -0.000408 0.001587
k128 k129 0.000235 0.000407
k128 k130 0.000235 0.000407
k128 k131 0.000235 0.000407
k128 k132 0.000235 0.000407
k128 k133 0.000235 0.000407
k128 k134 0.000235 0.000407
k128 k135 0.000235 0.000407
k128 k136 0.000235 0.000407
k128 k137 0.000235 0.000407
k128 k138 0.000235 0.000407
k128 k139 0.000234 0.000405
k128 k140 0.000233 0.000405
k128 k141 0.000235 0.000407
k128 k142 0.000235 0.000407
k128 k143 0.000235 0.000407
k128 k144 0.000235 0.000407
k128 k145 0.000235 0.000407
k128 k146 0.000235 0.000407
k128 k147 0.000235 0.000407
k128 k148 0.000235 0.000407
k128 k149 0.000235 0.000407
k128 k150 0.000235 0.000407
k128 k151 0.000235 0.000407
k128 k152 0.000235 0.000407
k128 k153 0.000235 0.000407
k128 k154 0.000235 0.000407
k128 k155 0.000235 0.000407
k128 k156 0.000235 0.000407
k128 k157 0.000235 0.000407
k128 k158 0.000235 0.000407
k128 k159 0.000235 0.000407
k128 k160 0.000235 0.000408
k128 k161 0.000234 0.000407
k128 k162 0.000235 0.000407
k128 k163 0.000235 0.000407
k128 k164 0.000235 0.000407
k128 k165 0.000235 0.000407
k128 k166 0.000235 0.000407
k128 k167 0.000235 0.000407
k128 k168 0.000235 0.000407
k128 k169 0.000235 0.000407
k128 k170 0.000235 0.000407
k128 k171 0.000235 0.000407
k128 k172 0.000235 0.000407
k128 k173 0.000235 0.000407
k128 k174 0.000235 0.000407
k128 k175 0.000235 0.000407
k128 k176 0.000235 0.000407
k128 k177 0.000235 0.000407
k128 k178 0.000234 0.000406
k128 k179 0.000236 0.000409
k128 k180 0.000235 0.000407
k128 k181 0.000221 0.000380
k128 k182 0.000235 0.000407
k128 k183 0.000235 0.000407
k128 k184 0.000234 0.000407
k128 k185 0.000235 0.000407
k128 k186 0.000235 0.000407
k128 k187 0.000235 0.000407
k128 k188 0.000235 0.000407
k128 k189 0.000235 0.000407
k128 k190 0.000235 0.000407
k128 k191 0.000234 0.000406
k128 k192 0.000238 0.000411
k128 k193 0.000238 0.000412
k128 k194 0.000235 0.000407
k128 k195 0.000235 0.000407
k128 k196 0.000235 0.000407
k128 k197 0.000235 0.000407
k128 k198 0.000235 0.000407
k128 k199 0.000235 0.000407
k128 k200 0.000235 0.000407
k128 k201 0.000235 0.000407
k128 k202 0.000235 0.000407
k128 k203 0.000217 0.000376
k128 k204 0.000235 0.000407
k128 k205 0.000234 0.000407
k128 k206 0.000235 0.000407
k128 k207 0.000235 0.000408
k128 k208 0.000234 0.000407
k128 k209 0.000235 0.000407
k128 k210 0.000235 0.000407
k128 k211 0.000234 0.000407
k128 k212 0.000234 0.000405
k128 k213 0.000236 0.000411
k128 k214 0.000234 0.000407
k128 k215 0.000235 0.000407
k128 k216 0.000235 0.000407
k128 k217 0.000235 0.000407
k128 k218 0.000235 0.000407
k128 k219 0.000235 0.000407
k128 k220 0.000235 0.000407
k128 k221 0.000235 0.000407
k128 k222 0.000235 0.000407
k128 k223 0.000236 0.000410
k128 k224 0.000235 0.000407
k128 k225 0.000235 0.000407
k128 k226 0.000235 0.000407
k128 k227 0.000235 0.000407
k128 k228 0.000235 0.000407
k128 k229 0.000235 0.000407
k128 k230 0.000235 0.000407
k128 k231 0.000235 0.000407
k128 k232 0.000235 0.000407
k128 k233 0.000235 0.000407
k128 k234 0.000235 0.000408
k128 k235 0.000235 0.000407
k128 k236 0.000235 0.000407
k128 k237 0.000235 0.000407
k128 k238 0.000235 0.000407
k128 k239 0.000235 0.000407
k128 k240 0.000235 0.000407
k128 k241 0.000235 0.000407
k128 k242 0.000235 0.000407
k128 k243 0.000235 0.000407
k128 k244 0.000235 0.000407
k128 k245 0.000235 0.000407
k128 k246 0.000235 0.000407
k128 k247 0.000235 0.000407
k128 k248 0.000235 0.000407
k128 k249 0.000235 0.000407
k128 k250 0.000235 0.000407
k128 k251 0.000235 0.000407
k128 k252 0.000235 0.000407
k128 k253 0.000235 0.000407
k128 k254 0.000235 0.000407
k128 k255 0.000235 0.000407
k128 k256 0.000235 0.000407
k128 k257 0.000235 0.000407
k128 k258 0.000235 0.000407
k128 k259 0.000235 0.000407
k128 k260 0.000235 0.000407
k128 k261 0.000235 0.000407
k128 k262 0.000235 0.000407
k128 k263 0.000235 0.000407
k128 k264 0.000235 0.000407
k128 k265 0.000236 0.000409
k128 k266 0.000235 0.000407
k128 k267 0.000235 0.000407
k128 k268 0.000235 0.000407
k128 k269 0.000235 0.000407
k128 k270 0.000235 0.000407
k128 k271 0.000235 0.000407
k128 k272 0.000235 0.000407
k128 k273 0.000235 0.000407
k128 k274 0.000235 0.000407
k128 k275 0.000235 0.000407
k128 k276 0.000232 0.000402
k128 k277 0.000235 0.000407
k128 k278 0.000235 0.000407
k128 k279 0.000235 0.000407
k128 k280 0.000235 0.000407
k128 k281 0.000235 0.000407
k128 k282 0.000235 0.000407
k128 k283 0.000235 0.000407
k128 k284 0.000235 0.000407
k128 k285 0.000235 0.000407
k128 k286 0.000235 0.000407
k128 k287 0.000235 0.000407
k128 k288 0.000235 0.000406
k128 k289 0.000235 0.000407
k128 k290 0.000235 0.000407
k128 k291 0.000254 0.000444
k128 k292 0.000235 0.000407
k128 k293 0.000236 0.000407
k128 k294 0.000235 0.000407
k128 k295 0.000232 0.000407
k128 k296 0.000235 0.000407
k128 k297 0.000236 0.000410
k128 k298 0.000283 0.000486
k128 k299 0.000235 0.000407
k128 k300 0.000235 0.000407
k128 k301 0.000235 0.000407
k128 k302 0.000235 0.000407
k128 k303 0.000235 0.000407
k128 k304 0.000235 0.000407
k128 k305 0.000235 0.000407
k128 k306 0.000235 0.000407
k128 k307 0.000235 0.000407
k128 k308 0.000235 0.000407
k128 k309 0.000235 0.000407
k128 k310 0.000235 0.000407
k128 k311 0.000234 0.000407
k128 k312 0.000234 0.000406
k128 k313 0.000235 0.000407
k128 k314 0.000235 0.000407
k128 k315 0.000235 0.000407
k128 k316 0.000233 0.000407
k128 k317 0.000235 0.000407
k128 k318 0.000241 0.000411
k128 k319 0.000234 0.000407
k128 k320 0.000234 0.000407
k128 k321 0.000235 0.000407
k128 k322 0.000235 0.000407
k128 k323 0.000235 0.000407
k128 k324 0.000235 0.000407
k128 k325 0.000235 0.000407
k128 k326 0.000235 0.000407
k128 k327 0.000235 0.000407
k128 k328 0.000235 0.000407
k128 k329 0.000235 0.000407
k128 k330 0.000235 0.000407
k128 k331 0.000235 0.000407
k128 k332 0.000234 0.000407
k128 k333 0.000233 0.000404
k128 k334 0.000235 0.000407
k128 k335 0.000235 0.000407
k128 k336 0.000235 0.000407
k128 k337 0.000233 0.000407
k128 k338 0.000235 0.000407
k128 k339 0.000236 0.000407
k128 k340 0.000235 0.000407
k128 k341 0.000236 0.000407
k128 k342 0.000235 0.000407
k128 k343 0.000235 0.000407
k128 k344 0.000235 0.000407
k128 k345 0.000235 0.000407
k128 k346 0.000235 0.000407
k128 k347 0.000235 0.000407
k128 k348 0.000235 0.000407
k128 k349 0.000235 0.000407
k128 k350 0.000235 0.000407
k128 k351 0.000235 0.000407
k128 k352 0.000235 0.000407
k128 k353 0.000235 0.000407
k128 k354 0.000235 0.000407
k128 k355 0.000235 0.000407
k128 k356 0.000235 0.000407
k128 k357 0.000235 0.000407
k128 k358 0.000235 0.000407
k128 k359 0.000235 0.000407
k128 k360 0.000234 0.000407
k128 k361 0.000235 0.000407
k128 k362 0.000235 0.000407
k128 k363 0.000235 0.000407
k128 k364 0.000235 0.000407
k128 k365 0.000235 0.000407
k128 k366 0.000235 0.000407
k128 k367 0.000235 0.000407
k128 k368 0.000235 0.000407
k128 k369 0.000235 0.000407
k128 k370 0.000235 0.000407
k128 k371 0.000235 0.000407
k128 k372 0.000235 0.000407
k128 k373 0.000235 0.000407
k128 k374 0.000235 0.000407
k128 k375 0.000235 0.000407
k128 k376 0.000235 0.000407
k128 k377 0.000235 0.000407
k128 k378 0.000235 0.000407
k128 k379 0.000235 0.000407
k128 k380 0.000235 0.000407
k128 k381 0.000235 0.000407
k128 k382 0.000235 0.000407
k128 k383 0.000235 0.000407
k128 k384 0.000235 0.000407
k128 k385 0.000235 0.000407
k128 k386 0.000235 0.000407
k128 k387 0.000235 0.000407
k128 k388 0.000235 0.000407
k128 k389 0.000235 0.000407
k128 k390 0.000235 0.000407
k128 k391 0.000235 0.000407
k128 k392 0.000235 0.000407
k128 k393 0.000235 0.000407
k128 k394 0.000235 0.000407
k128 k395 0.000235 0.000407
k128 k396 0.000234 0.000407
k128 k397 0.000235 0.000407
k128 k398 0.000235 0.000407
k128 k399 0.000234 0.000407
k128 k400 0.000235 0.000407
k128 k401 0.000235 0.000407
k128 k402 0.000235 0.000407
k128 k403 0.000234 0.000407
k128 k404 0.000235 0.000407
k128 k405 0.000235 0.000407
k129 k130 0.000317 0.002966
k129 k131 0.000318 0.002966
k129 k132 0.000318 0.002966
k129 k133 0.000318 0.002966
k129 k134 0.000318 0.002966
k129 k135 0.000318 0.002966
k129 k136 0.000318 0.002966
k129 k137 0.000318 0.002966
k129 k138 0.000303 0.002962
k129 k139 0.000316 0.002966
k129 k140 0.000301 0.002971
k129 k141 0.000318 0.002966
k129 k142 0.000317 0.002966
k129 k143 0.000318 0.002966
k129 k144 0.000318 0.002966
k129 k145 0.000318 0.002966
k129 k146 0.000318 0.002966
k129 k147 0.000318 0.002966
k129 k148 0.000312 0.002966
k129 k149 0.000318 0.002966
k129 k150 0.000315 0.002967
k129 k151 0.000318 0.002966
k129 k152 0.000318 0.002966
k129 k153 0.000318 0.002966
k129 k154 0.000318 0.002966
k129 k155 0.000318 0.002966
k129 k156 0.000318 0.002966
k129 k157 0.000322 0.002967
k129 k158 0.000318 0.002966
k129 k159 0.000317 0.002966
k129 k160 0.000299 0.002974
k129 k161 0.000366 0.002952
k129 k162 0.000318 0.002966
k129 k163 0.000324 0.002965
k129 k164 0.000318 0.002966
k129 k165 0.000317 0.002966
k129 k166 0.000318 0.002966
k129 k167 0.000324 0.002966
k129 k168 0.000321 0.002966
k129 k169 0.000317 0.002966
k129 k170 0.000317 0.002966
k129 k171 0.000307 0.002967
k129 k172 0.000318 0.002966
k129 k173 0.000318 0.002966
k129 k174 0.000318 0.002966
k129 k175 0.000317 0.002966
k129 k176 0.000318 0.002966
k129 k177 0.000318 0.002966
k129 k178 0.000316 0.002966
k129 k179 0.000317 0.002966
k129 k180 0.000319 0.002967
k129 k181 0.000334 0.002949
k129 k182 0.000318 0.002966
k129 k183 0.000317 0.002966
k129 k184 0.000316 0.002966
k129 k185 0.000317 0.002966
k129 k186 0.000319 0.002966
k129 k187 0.000324 0.002966
k129 k188 0.000319 0.002966
k129 k189 0.000319 0.002966
k129 k190 0.000317 0.002965
k129 k191 0.000316 0.002966
k129 k192 0.000322 0.002970
k129 k193 0.000320 0.002968
k129 k194 0.000317 0.002966
k129 k195 0.000318 0.002966
k129 k196 0.000317 0.002966
k129 k197 0.000318 0.002966
k129 k198 0.000318 0.002966
k129 k199 0.000316 0.002965
k129 k200 0.000319 0.002966
k129 k201 0.000317 0.002966
k129 k202 0.000318 0.002966
k129 k203 0.000304 0.002954
k129 k204 0.000317 0.002966
k129 k205 0.000321 0.002966
k129 k206 0.000318 0.002966
k129 k207 0.000319 0.002966
k129 k208 0.000314 0.002966
k129 k209 0.000318 0.002966
k129 k210 0.000317 0.002966
k129 k211 0.000327 0.002966
k129 k212 0.000313 0.002965
k129 k213 0.000300 0.002967
k129 k214 0.000318 0.002966
k129 k215 0.000317 0.002966
k129 k216 0.000318 0.002966
k129 k217 0.000318 0.002966
k129 k218 0.000318 0.002966
k129 k219 0.000318 0.002966
k129 k220 0.000318 0.002966
k129 k221 0.000318 0.002966
k129 k222 0.000318 0.002966
k129 k223 0.000316 0.002967
k129 k224 0.000318 0.002966
k129 k225 0.000318 0.002966
k129 k226 0.000317 0.002966
k129 k227 0.000317 0.002966
k129 k228 0.000318 0.002966
k129 k229 0.000318 0.002966
k129 k230 0.000318 0.002966
k129 k231 0.000318 0.002966
k129 k232 0.000317 0.002966
k129 k233 0.000317 0.002967
k129 k234 0.000318 0.002966
k129 k235 0.000313 0.002966
k129 k236 0.000318 0.002966
k129 k237 0.000318 0.002966
k129 k238 0.000318 0.002966
k129 k239 0.000318 0.002966
k129 k240 0.000318 0.002966
k129 k241 0.000318 0.002966
k129 k242 0.000318 0.002966
k129 k243 0.000317 0.002966
k129 k244 0.000318 0.002965
k129 k245 0.000315 0.002965
k129 k246 0.000318 0.002966
k129 k247 0.000317 0.002966
k129 k248 0.000317 0.002966
k129 k249 0.000318 0.002966
k129 k250 0.000318 0.002966
k129 k251 0.000318 0.002966
k129 k252 0.000318 0.002966
k129 k253 0.000318 0.002966
k129 k254 0.000318 0.002966
k129 k255 0.000316 0.002966
k129 k256 0.000318 0.002966
k129 k257 0.000317 0.002966
k129 k258 0.000318 0.002966
k129 k259 0.000318 0.002966
k129 k260 0.000318 0.002966
k129 k261 0.000318 0.002966
k129 k262 0.000318 0.002966
k129 k263 0.000318 0.002966
k129 k264 0.000318 0.002966
k129 k265 0.000318 0.002967
k129 k266 0.000311 0.002966
k129 k267 0.000318 0.002966
k129 k268 0.000317 0.002966
k129 k269 0.000318 0.002966
k129 k270 0.000318 0.002966
k129 k271 0.000314 0.002966
k129 k272 0.000317 0.002966
k129 k273 0.000318 0.002966
k129 k274 0.000317 0.002966
k129 k275 0.000316 0.002966
k129 k276 0.000318 0.002964
k129 k277 0.000319 0.002966
k129 k278 0.000318 0.002966
k129 k279 0.000318 0.002966
k129 k280 0.000318 0.002966
k129 k281 0.000317 0.002966
k129 k282 0.000318 0.002966
k129 k283 0.000318 0.002966
k129 k284 0.000318 0.002966
k129 k285 0.000318 0.002966
k129 k286 0.000319 0.002967
k129 k287 0.000318 0.002966
k129 k288 0.000308 0.002967
k129 k289 0.000318 0.002966
k129 k290 0.000314 0.002966
k129 k291 0.000370 0.002976
k129 k292 0.000317 0.002966
k129 k293 0.000332 0.002966
k129 k294 0.000318 0.002966
k129 k295 0.000317 0.002967
k129 k296 0.000319 0.002966
k129 k297 0.000320 0.002966
k129 k298 0.000362 0.003002
k129 k299 0.000314 0.002967
k129 k300 0.000320 0.002966
k129 k301 0.000317 0.002966
k129 k302 0.000323 0.002965
k129 k303 0.000318 0.002966
k129 k304 0.000318 0.002966
k129 k305 0.000317 0.002966
k129 k306 0.000318 0.002966
k129 k307 0.000316 0.002966
k129 k308 0.000317 0.002966
k129 k309 0.000318 0.002966
k129 k310 0.000318 0.002966
k129 k311 0.000332 0.002967
k129 k312 0.000297 0.002965
k129 k313 0.000318 0.002966
k129 k314 0.000351 0.002964
k129 k315 0.000318 0.002966
k129 k316 0.000316 0.002960
k129 k317 0.000318 0.002966
k129 k318 0.000318 0.002962
k129 k319 0.000323 0.002969
k129 k320 0.000329 0.002965
k129 k321 0.000318 0.002966
k129 k322 0.000319 0.002966
k129 k323 0.000316 0.002966
k129 k324 0.000318 0.002966
k129 k325 0.000318 0.002966
k129 k326 0.000318 0.002966
k129 k327 0.000313 0.002966
k129 k328 0.000315 0.002966
k129 k329 0.000317 0.002966
k129 k330 0.000316 0.002966
k129 k331 0.000317 0.002966
k129 k332 0.000301 0.002967
k129 k333 0.000353 0.002971
k129 k334 0.000320 0.002966
k129 k335 0.000318 0.002966
k129 k336 0.000317 0.002967
k129 k337 0.000313 0.002963
k129 k338 0.000320 0.002966
k129 k339 0.000319 0.002966
k129 k340 0.000329 0.002966
k129 k341 0.000298 0.002971
k129 k342 0.000318 0.002966
k129 k343 0.000318 0.002966
k129 k344 0.000318 0.002966
k129 k345 0.000318 0.002966
k129 k346 0.000318 0.002966
k129 k347 0.000318 0.002966
k129 k348 0.000318 0.002966
k129 k349 0.000317 0.002966
k129 k350 0.000318 0.002966
k129 k351 0.000318 0.002966
k129 k352 0.000318 0.002966
k129 k353 0.000318 0.002966
k129 k354 0.000319 0.002966
k129 k355 0.000318 0.002966
k129 k356 0.000316 0.002966
k129 k357 0.000318 0.002966
k129 k358 0.000319 0.002964
k129 k359 0.000318 0.002966
k129 k360 0.000319 0.002966
k129 k361 0.000313 0.002966
k129 k362 0.000319 0.002966
k129 k363 0.000318 0.002966
k129 k364 0.000318 0.002966
k129 k365 0.000318 0.002966
k129 k366 0.000318 0.002966
k129 k367 0.000318 0.002966
k129 k368 0.000318 0.002966
k129 k369 0.000318 0.002966
k129 k370 0.000318 0.002966
k129 k371 0.000318 0.002966
k129 k372 0.000318 0.002966
k129 k373 0.000317 0.002966
k129 k374 0.000319 0.002966
k129 k375 0.000318 0.002966
k129 k376 0.000318 0.002966
k129 k377 0.000318 0.002966
k129 k378 0.000318 0.002966
k129 k379 0.000318 0.002966
k129 k380 0.000318 0.002966
k129 k381 0.000317 0.002966
k129 k382 0.000318 0.002966
k129 k383 0.000318 0.002966
k129 k384 0.000318 0.002966
k129 k385 0.000318 0.002966
k129 k386 0.000319 0.002966
k129 k387 0.000318 0.002966
k129 k388 0.000318 0.002966
k129 k389 0.000318 0.002966
k129 k390 0.000318 0.002966
k129 k391 0.000320 0.002966
k129 k392 0.000320 0.002966
k129 k393 0.000318 0.002966
k129 k394 0.000317 0.002966
k129 k395 0.000318 0.002966
k129 k396 0.000315 0.002966
k129 k397 0.000318 0.002965
k129 k398 0.000316 0.002965
k129 k399 0.000319 0.002966
k129 k400 0.000321 0.002966
k129 k401 0.000317 0.002966
k129 k402 0.000316 0.002965
k129 k403 0.000314 0.002968
k129 k404 0.000317 0.002966
k129 k405 0.000317 0.002966
k130 k131 -0.001816 0.004279
k130 k132 -0.001816 0.004279
k130 k133 -0.001816 0.004279
k130 k134 -0.001816 0.004279
