Parameter S1 S1_conf ST ST_conf
k321 k401 -0.000225 0.001828
k321 k402 -0.000224 0.001828
k321 k403 -0.000224 0.001828
k321 k404 -0.000221 0.001828
k321 k405 -0.000225 0.001828
k322 k323 0.000594 0.001460
k322 k324 0.000594 0.001460
k322 k325 0.000594 0.001459
k322 k326 0.000594 0.001460
k322 k327 0.000594 0.001460
k322 k328 0.000594 0.001459
k322 k329 0.000594 0.001459
k322 k330 0.000593 0.001459
k322 k331 0.000594 0.001460
k322 k332 0.000594 0.001459
k322 k333 0.000580 0.001447
k322 k334 0.000594 0.001459
k322 k335 0.000594 0.001460
k322 k336 0.000591 0.001461
k322 k337 0.000585 0.001459
k322 k338 0.000594 0.001460
k322 k339 0.000592 0.001461
k322 k340 0.000593 0.001463
k322 k341 0.000594 0.001460
k322 k342 0.000594 0.001460
k322 k343 0.000594 0.001460
k322 k344 0.000594 0.001460
k322 k345 0.000594 0.001460
k322 k346 0.000594 0.001460
k322 k347 0.000594 0.001460
k322 k348 0.000594 0.001460
k322 k349 0.000594 0.001460
k322 k350 0.000594 0.001460
k322 k351 0.000594 0.001460
k322 k352 0.000594 0.001460
k322 k353 0.000594 0.001460
k322 k354 0.000594 0.001460
k322 k355 0.000594 0.001460
k322 k356 0.000594 0.001460
k322 k357 0.000594 0.001460
k322 k358 0.000594 0.001460
k322 k359 0.000594 0.001460
k322 k360 0.000594 0.001459
k322 k361 0.000594 0.001459
k322 k362 0.000593 0.001459
k322 k363 0.000594 0.001460
k322 k364 0.000594 0.001460
k322 k365 0.000594 0.001460
k322 k366 0.000594 0.001460
k322 k367 0.000594 0.001460
k322 k368 0.000594 0.001460
k322 k369 0.000594 0.001460
k322 k370 0.000594 0.001460
k322 k371 0.000594 0.001460
k322 k372 0.000594 0.001460
k322 k373 0.000594 0.001460
k322 k374 0.000594 0.001459
k322 k375 0.000594 0.001460
k322 k376 0.000594 0.001460
k322 k377 0.000594 0.001460
k322 k378 0.000594 0.001459
k322 k379 0.000594 0.001460
k322 k380 0.000594 0.001460
k322 k381 0.000594 0.001460
k322 k382 0.000594 0.001460
k322 k383 0.000594 0.001460
k322 k384 0.000594 0.001460
k322 k385 0.000596 0.001459
k322 k386 0.000594 0.001460
k322 k387 0.000594 0.001459
k322 k388 0.000594 0.001460
k322 k389 0.000594 0.001460
k322 k390 0.000594 0.001460
k322 k391 0.000594 0.001460
k322 k392 0.000594 0.001460
k322 k393 0.000594 0.001460
k322 k394 0.000593 0.001460
k322 k395 0.000594 0.001460
k322 k396 0.000594 0.001460
k322 k397 0.000594 0.001460
k322 k398 0.000586 0.001462
k322 k399 0.000595 0.001459
k322 k400 0.000595 0.001460
k322 k401 0.000594 0.001460
k322 k402 0.000593 0.001460
k322 k403 0.000593 0.001459
k322 k404 0.000594 0.001460
k322 k405 0.000593 0.001460
k323 k324 0.002225 0.002886
k323 k325 0.002225 0.002886
k323 k326 0.002225 0.002886
k323 k327 0.002225 0.002886
k323 k328 0.002225 0.002886
k323 k329 0.002225 0.002886
k323 k330 0.002224 0.002885
k323 k331 0.002226 0.002886
k323 k332 0.002243 0.002889
k323 k333 0.002226 0.002884
k323 k334 0.002234 0.002888
k323 k335 0.002225 0.002886
k323 k336 0.002232 0.002893
k323 k337 0.002292 0.002908
k323 k338 0.002226 0.002887
k323 k339 0.002238 0.002896
k323 k340 0.002241 0.002895
k323 k341 0.002230 0.002888
k323 k342 0.002225 0.002886
k323 k343 0.002225 0.002886
k323 k344 0.002225 0.002886
k323 k345 0.002225 0.002886
k323 k346 0.002225 0.002886
k323 k347 0.002225 0.002886
k323 k348 0.002225 0.002886
k323 k349 0.002225 0.002886
k323 k350 0.002225 0.002886
k323 k351 0.002225 0.002886
k323 k352 0.002225 0.002886
k323 k353 0.002227 0.002887
k323 k354 0.002220 0.002884
k323 k355 0.002225 0.002886
k323 k356 0.002231 0.002892
k323 k357 0.002226 0.002886
k323 k358 0.002228 0.002886
k323 k359 0.002226 0.002886
k323 k360 0.002218 0.002882
k323 k361 0.002224 0.002886
k323 k362 0.002226 0.002887
k323 k363 0.002225 0.002886
k323 k364 0.002225 0.002886
k323 k365 0.002225 0.002886
k323 k366 0.002225 0.002886
k323 k367 0.002225 0.002886
k323 k368 0.002225 0.002886
k323 k369 0.002225 0.002886
k323 k370 0.002225 0.002886
k323 k371 0.002225 0.002886
k323 k372 0.002225 0.002886
k323 k373 0.002225 0.002886
k323 k374 0.002225 0.002886
k323 k375 0.002225 0.002886
k323 k376 0.002225 0.002886
k323 k377 0.002225 0.002886
k323 k378 0.002225 0.002886
k323 k379 0.002225 0.002886
k323 k380 0.002225 0.002886
k323 k381 0.002225 0.002886
k323 k382 0.002225 0.002886
k323 k383 0.002225 0.002886
k323 k384 0.002225 0.002886
k323 k385 0.002225 0.002886
k323 k386 0.002225 0.002886
k323 k387 0.002225 0.002886
k323 k388 0.002225 0.002886
k323 k389 0.002225 0.002886
k323 k390 0.002225 0.002886
k323 k391 0.002225 0.002886
k323 k392 0.002225 0.002886
k323 k393 0.002225 0.002886
k323 k394 0.002226 0.002886
k323 k395 0.002225 0.002886
k323 k396 0.002227 0.002887
k323 k397 0.002222 0.002886
k323 k398 0.002212 0.002886
k323 k399 0.002223 0.002886
k323 k400 0.002225 0.002886
k323 k401 0.002225 0.002886
k323 k402 0.002223 0.002886
k323 k403 0.002225 0.002886
k323 k404 0.002221 0.002885
k323 k405 0.002225 0.002886
k324 k325 0.000276 0.001656
k324 k326 0.000276 0.001656
k324 k327 0.000276 0.001656
k324 k328 0.000276 0.001656
k324 k329 0.000276 0.001656
k324 k330 0.000276 0.001655
k324 k331 0.000276 0.001656
k324 k332 0.000276 0.001656
k324 k333 0.000270 0.001644
k324 k334 0.000276 0.001656
k324 k335 0.000276 0.001656
k324 k336 0.000276 0.001656
k324 k337 0.000314 0.001620
k324 k338 0.000277 0.001656
k324 k339 0.000276 0.001658
k324 k340 0.000279 0.001658
k324 k341 0.000269 0.001663
k324 k342 0.000276 0.001656
k324 k343 0.000276 0.001656
k324 k344 0.000276 0.001656
k324 k345 0.000276 0.001656
k324 k346 0.000276 0.001656
k324 k347 0.000276 0.001656
k324 k348 0.000276 0.001656
k324 k349 0.000276 0.001656
k324 k350 0.000276 0.001656
k324 k351 0.000276 0.001656
k324 k352 0.000276 0.001656
k324 k353 0.000276 0.001656
k324 k354 0.000276 0.001656
k324 k355 0.000276 0.001656
k324 k356 0.000276 0.001656
k324 k357 0.000276 0.001656
k324 k358 0.000276 0.001656
k324 k359 0.000276 0.001656
k324 k360 0.000276 0.001655
k324 k361 0.000276 0.001655
k324 k362 0.000276 0.001656
k324 k363 0.000276 0.001656
k324 k364 0.000276 0.001656
k324 k365 0.000276 0.001656
k324 k366 0.000276 0.001656
k324 k367 0.000276 0.001656
k324 k368 0.000276 0.001656
k324 k369 0.000276 0.001656
k324 k370 0.000276 0.001656
k324 k371 0.000276 0.001656
k324 k372 0.000276 0.001656
k324 k373 0.000276 0.001656
k324 k374 0.000276 0.001656
k324 k375 0.000276 0.001656
k324 k376 0.000276 0.001656
k324 k377 0.000276 0.001656
k324 k378 0.000276 0.001656
k324 k379 0.000276 0.001656
k324 k380 0.000276 0.001656
k324 k381 0.000276 0.001656
k324 k382 0.000276 0.001656
k324 k383 0.000276 0.001656
k324 k384 0.000276 0.001656
k324 k385 0.000276 0.001656
k324 k386 0.000276 0.001656
k324 k387 0.000276 0.001656
k324 k388 0.000276 0.001656
k324 k389 0.000276 0.001656
k324 k390 0.000276 0.001656
k324 k391 0.000276 0.001656
k324 k392 0.000276 0.001656
k324 k393 0.000276 0.001656
k324 k394 0.000276 0.001656
k324 k395 0.000276 0.001656
k324 k396 0.000277 0.001656
k324 k397 0.000276 0.001656
k324 k398 0.000276 0.001656
k324 k399 0.000276 0.001656
k324 k400 0.000277 0.001655
k324 k401 0.000276 0.001656
k324 k402 0.000276 0.001656
k324 k403 0.000276 0.001655
k324 k404 0.000276 0.001656
k324 k405 0.000276 0.001656
k325 k326 0.000719 0.001426
k325 k327 0.000719 0.001426
k325 k328 0.000719 0.001426
k325 k329 0.000719 0.001426
k325 k330 0.000719 0.001425
k325 k331 0.000719 0.001426
k325 k332 0.000719 0.001426
k325 k333 0.000712 0.001412
k325 k334 0.000719 0.001426
k325 k335 0.000719 0.001426
k325 k336 0.000719 0.001426
k325 k337 0.000718 0.001426
k325 k338 0.000720 0.001427
k325 k339 0.000721 0.001427
k325 k340 0.000723 0.001430
k325 k341 0.000720 0.001426
k325 k342 0.000719 0.001426
k325 k343 0.000719 0.001426
k325 k344 0.000719 0.001426
k325 k345 0.000719 0.001426
k325 k346 0.000719 0.001426
k325 k347 0.000719 0.001426
k325 k348 0.000719 0.001426
k325 k349 0.000719 0.001426
k325 k350 0.000719 0.001426
k325 k351 0.000719 0.001426
k325 k352 0.000719 0.001426
k325 k353 0.000719 0.001426
k325 k354 0.000719 0.001426
k325 k355 0.000719 0.001426
k325 k356 0.000720 0.001426
k325 k357 0.000719 0.001426
k325 k358 0.000719 0.001426
k325 k359 0.000719 0.001426
k325 k360 0.000719 0.001425
k325 k361 0.000719 0.001426
k325 k362 0.000720 0.001426
k325 k363 0.000719 0.001426
k325 k364 0.000719 0.001426
k325 k365 0.000719 0.001426
k325 k366 0.000719 0.001426
k325 k367 0.000719 0.001426
k325 k368 0.000719 0.001426
k325 k369 0.000719 0.001426
k325 k370 0.000719 0.001426
k325 k371 0.000719 0.001426
k325 k372 0.000719 0.001426
k325 k373 0.000719 0.001426
k325 k374 0.000719 0.001426
k325 k375 0.000719 0.001426
k325 k376 0.000719 0.001426
k325 k377 0.000719 0.001426
k325 k378 0.000719 0.001426
k325 k379 0.000719 0.001426
k325 k380 0.000719 0.001426
k325 k381 0.000719 0.001426
k325 k382 0.000719 0.001426
k325 k383 0.000719 0.001426
k325 k384 0.000719 0.001426
k325 k385 0.000720 0.001426
k325 k386 0.000719 0.001426
k325 k387 0.000719 0.001426
k325 k388 0.000719 0.001426
k325 k389 0.000719 0.001426
k325 k390 0.000719 0.001426
k325 k391 0.000719 0.001426
k325 k392 0.000720 0.001426
k325 k393 0.000719 0.001426
k325 k394 0.000719 0.001426
k325 k395 0.000719 0.001426
k325 k396 0.000720 0.001426
k325 k397 0.000719 0.001426
k325 k398 0.000719 0.001426
k325 k399 0.000719 0.001426
k325 k400 0.000719 0.001426
k325 k401 0.000719 0.001426
k325 k402 0.000720 0.001426
k325 k403 0.000719 0.001426
k325 k404 0.000719 0.001426
k325 k405 0.000719 0.001426
k326 k327 0.000060 0.000106
k326 k328 0.000060 0.000106
k326 k329 0.000060 0.000106
k326 k330 0.000060 0.000106
k326 k331 0.000060 0.000106
k326 k332 0.000060 0.000106
k326 k333 0.000060 0.000106
k326 k334 0.000060 0.000107
k326 k335 0.000060 0.000106
k326 k336 0.000060 0.000106
k326 k337 0.000061 0.000106
k326 k338 0.000060 0.000106
k326 k339 0.000061 0.000109
k326 k340 0.000058 0.000103
k326 k341 0.000061 0.000106
k326 k342 0.000060 0.000106
k326 k343 0.000060 0.000106
k326 k344 0.000060 0.000106
k326 k345 0.000060 0.000106
k326 k346 0.000060 0.000106
k326 k347 0.000060 0.000106
k326 k348 0.000060 0.000106
k326 k349 0.000060 0.000106
k326 k350 0.000060 0.000106
k326 k351 0.000060 0.000106
k326 k352 0.000060 0.000106
k326 k353 0.000060 0.000106
k326 k354 0.000060 0.000106
k326 k355 0.000060 0.000107
k326 k356 0.000060 0.000106
k326 k357 0.000060 0.000106
k326 k358 0.000060 0.000107
k326 k359 0.000060 0.000106
k326 k360 0.000060 0.000106
k326 k361 0.000060 0.000106
k326 k362 0.000060 0.000106
k326 k363 0.000060 0.000106
k326 k364 0.000060 0.000106
k326 k365 0.000060 0.000106
k326 k366 0.000060 0.000106
k326 k367 0.000060 0.000106
k326 k368 0.000060 0.000106
k326 k369 0.000060 0.000106
k326 k370 0.000060 0.000106
k326 k371 0.000060 0.000106
k326 k372 0.000060 0.000106
k326 k373 0.000060 0.000106
k326 k374 0.000060 0.000106
k326 k375 0.000060 0.000106
k326 k376 0.000060 0.000106
k326 k377 0.000060 0.000106
k326 k378 0.000060 0.000106
k326 k379 0.000060 0.000106
k326 k380 0.000060 0.000106
k326 k381 0.000060 0.000106
k326 k382 0.000060 0.000106
k326 k383 0.000060 0.000106
k326 k384 0.000060 0.000106
k326 k385 0.000060 0.000106
k326 k386 0.000060 0.000106
k326 k387 0.000060 0.000106
k326 k388 0.000060 0.000106
k326 k389 0.000060 0.000106
k326 k390 0.000060 0.000106
k326 k391 0.000060 0.000106
k326 k392 0.000060 0.000106
k326 k393 0.000060 0.000106
k326 k394 0.000060 0.000106
k326 k395 0.000060 0.000106
k326 k396 0.000061 0.000106
k326 k397 0.000060 0.000106
k326 k398 0.000061 0.000107
k326 k399 0.000060 0.000106
k326 k400 0.000060 0.000106
k326 k401 0.000060 0.000106
k326 k402 0.000060 0.000106
k326 k403 0.000060 0.000106
k326 k404 0.000061 0.000106
k326 k405 0.000060 0.000106
k327 k328 0.000932 0.001474
k327 k329 0.000932 0.001474
k327 k330 0.000931 0.001473
k327 k331 0.000932 0.001474
k327 k332 0.000932 0.001474
k327 k333 0.000925 0.001460
k327 k334 0.000932 0.001474
k327 k335 0.000932 0.001474
k327 k336 0.000932 0.001474
k327 k337 0.000932 0.001474
k327 k338 0.000932 0.001474
k327 k339 0.000932 0.001475
k327 k340 0.000934 0.001477
k327 k341 0.000932 0.001474
k327 k342 0.000932 0.001474
k327 k343 0.000932 0.001474
k327 k344 0.000932 0.001474
k327 k345 0.000932 0.001474
k327 k346 0.000932 0.001474
k327 k347 0.000932 0.001474
k327 k348 0.000932 0.001474
k327 k349 0.000932 0.001474
k327 k350 0.000932 0.001474
k327 k351 0.000932 0.001474
k327 k352 0.000932 0.001474
k327 k353 0.000932 0.001474
k327 k354 0.000932 0.001474
k327 k355 0.000932 0.001474
k327 k356 0.000932 0.001474
k327 k357 0.000932 0.001474
k327 k358 0.000932 0.001474
k327 k359 0.000932 0.001474
k327 k360 0.000931 0.001473
k327 k361 0.000932 0.001473
k327 k362 0.000932 0.001474
k327 k363 0.000932 0.001474
k327 k364 0.000932 0.001474
k327 k365 0.000932 0.001474
k327 k366 0.000932 0.001474
k327 k367 0.000932 0.001474
k327 k368 0.000932 0.001474
k327 k369 0.000932 0.001474
k327 k370 0.000932 0.001474
k327 k371 0.000932 0.001474
k327 k372 0.000932 0.001474
k327 k373 0.000932 0.001474
k327 k374 0.000932 0.001474
k327 k375 0.000932 0.001474
k327 k376 0.000932 0.001474
k327 k377 0.000932 0.001474
k327 k378 0.000932 0.001474
k327 k379 0.000932 0.001474
k327 k380 0.000932 0.001474
k327 k381 0.000932 0.001474
k327 k382 0.000932 0.001474
k327 k383 0.000932 0.001474
k327 k384 0.000932 0.001474
k327 k385 0.000932 0.001474
k327 k386 0.000932 0.001474
k327 k387 0.000932 0.001474
k327 k388 0.000932 0.001474
k327 k389 0.000932 0.001474
k327 k390 0.000932 0.001474
k327 k391 0.000932 0.001474
k327 k392 0.000932 0.001474
k327 k393 0.000932 0.001474
k327 k394 0.000932 0.001474
k327 k395 0.000932 0.001474
k327 k396 0.000932 0.001474
k327 k397 0.000932 0.001474
k327 k398 0.000932 0.001474
k327 k399 0.000932 0.001474
k327 k400 0.000932 0.001474
k327 k401 0.000932 0.001474
k327 k402 0.000932 0.001474
k327 k403 0.000932 0.001473
k327 k404 0.000932 0.001474
k327 k405 0.000932 0.001474
k328 k329 0.001356 0.001848
k328 k330 0.001356 0.001848
k328 k331 0.001358 0.001848
k328 k332 0.001358 0.001849
k328 k333 0.001354 0.001837
k328 k334 0.001358 0.001849
k328 k335 0.001357 0.001848
k328 k336 0.001359 0.001848
k328 k337 0.001346 0.001846
k328 k338 0.001357 0.001849
k328 k339 0.001352 0.001852
k328 k340 0.001362 0.001850
k328 k341 0.001371 0.001846
k328 k342 0.001357 0.001848
k328 k343 0.001357 0.001848
k328 k344 0.001357 0.001848
k328 k345 0.001357 0.001848
k328 k346 0.001357 0.001848
k328 k347 0.001357 0.001848
k328 k348 0.001357 0.001848
k328 k349 0.001357 0.001849
k328 k350 0.001357 0.001848
k328 k351 0.001357 0.001849
k328 k352 0.001357 0.001848
k328 k353 0.001358 0.001848
k328 k354 0.001357 0.001848
k328 k355 0.001358 0.001848
k328 k356 0.001359 0.001848
k328 k357 0.001357 0.001848
k328 k358 0.001366 0.001852
k328 k359 0.001358 0.001848
k328 k360 0.001359 0.001847
k328 k361 0.001355 0.001848
k328 k362 0.001352 0.001847
k328 k363 0.001357 0.001848
k328 k364 0.001357 0.001848
k328 k365 0.001357 0.001848
k328 k366 0.001357 0.001848
k328 k367 0.001357 0.001848
k328 k368 0.001357 0.001848
k328 k369 0.001357 0.001848
k328 k370 0.001357 0.001848
k328 k371 0.001357 0.001848
k328 k372 0.001357 0.001848
k328 k373 0.001357 0.001848
k328 k374 0.001358 0.001848
k328 k375 0.001357 0.001848
k328 k376 0.001357 0.001848
k328 k377 0.001357 0.001848
k328 k378 0.001357 0.001848
k328 k379 0.001357 0.001848
k328 k380 0.001357 0.001848
k328 k381 0.001357 0.001848
k328 k382 0.001357 0.001848
k328 k383 0.001357 0.001848
k328 k384 0.001357 0.001848
k328 k385 0.001357 0.001848
k328 k386 0.001357 0.001848
k328 k387 0.001357 0.001848
k328 k388 0.001357 0.001848
k328 k389 0.001357 0.001848
k328 k390 0.001357 0.001848
k328 k391 0.001357 0.001849
k328 k392 0.001357 0.001848
k328 k393 0.001357 0.001849
k328 k394 0.001358 0.001849
k328 k395 0.001357 0.001848
k328 k396 0.001359 0.001849
k328 k397 0.001357 0.001848
k328 k398 0.001359 0.001848
k328 k399 0.001357 0.001849
k328 k400 0.001356 0.001848
k328 k401 0.001357 0.001848
k328 k402 0.001356 0.001847
k328 k403 0.001367 0.001851
k328 k404 0.001367 0.001850
k328 k405 0.001357 0.001848
k329 k330 -0.000020 0.001024
k329 k331 -0.000020 0.001024
k329 k332 -0.000021 0.001024
k329 k333 -0.000014 0.001022
k329 k334 -0.000020 0.001024
k329 k335 -0.000020 0.001024
k329 k336 -0.000015 0.001024
k329 k337 -0.000016 0.001025
k329 k338 -0.000020 0.001024
k329 k339 -0.000020 0.001023
k329 k340 -0.000022 0.001024
k329 k341 -0.000012 0.001025
k329 k342 -0.000020 0.001024
k329 k343 -0.000020 0.001024
k329 k344 -0.000020 0.001024
k329 k345 -0.000020 0.001024
k329 k346 -0.000020 0.001024
k329 k347 -0.000020 0.001024
k329 k348 -0.000020 0.001024
k329 k349 -0.000020 0.001024
k329 k350 -0.000020 0.001024
k329 k351 -0.000020 0.001024
k329 k352 -0.000020 0.001024
k329 k353 -0.000020 0.001024
k329 k354 -0.000023 0.001025
k329 k355 -0.000020 0.001024
k329 k356 -0.000017 0.001024
k329 k357 -0.000020 0.001024
k329 k358 -0.000022 0.001023
k329 k359 -0.000020 0.001024
k329 k360 -0.000022 0.001024
k329 k361 -0.000022 0.001024
k329 k362 -0.000018 0.001024
k329 k363 -0.000020 0.001024
k329 k364 -0.000020 0.001024
k329 k365 -0.000020 0.001024
k329 k366 -0.000020 0.001024
k329 k367 -0.000020 0.001024
k329 k368 -0.000020 0.001024
k329 k369 -0.000020 0.001024
k329 k370 -0.000020 0.001024
k329 k371 -0.000020 0.001024
k329 k372 -0.000020 0.001024
k329 k373 -0.000020 0.001024
k329 k374 -0.000020 0.001024
k329 k375 -0.000020 0.001024
k329 k376 -0.000020 0.001024
k329 k377 -0.000020 0.001024
k329 k378 -0.000020 0.001024
k329 k379 -0.000020 0.001024
k329 k380 -0.000020 0.001024
k329 k381 -0.000020 0.001024
k329 k382 -0.000020 0.001024
k329 k383 -0.000020 0.001024
k329 k384 -0.000020 0.001024
k329 k385 -0.000020 0.001024
k329 k386 -0.000020 0.001024
k329 k387 -0.000020 0.001024
k329 k388 -0.000020 0.001024
k329 k389 -0.000020 0.001024
k329 k390 -0.000020 0.001024
k329 k391 -0.000020 0.001024
k329 k392 -0.000020 0.001024
k329 k393 -0.000020 0.001024
k329 k394 -0.000020 0.001024
k329 k395 -0.000020 0.001024
k329 k396 -0.000021 0.001024
k329 k397 -0.000020 0.001024
k329 k398 -0.000014 0.001025
k329 k399 -0.000019 0.001024
k329 k400 -0.000022 0.001023
k329 k401 -0.000020 0.001024
k329 k402 -0.000021 0.001024
k329 k403 -0.000023 0.001024
k329 k404 -0.000024 0.001022
k329 k405 -0.000020 0.001024
k330 k331 0.001078 0.001811
k330 k332 0.001077 0.001812
k330 k333 0.001062 0.001801
k330 k334 0.001078 0.001811
k330 k335 0.001078 0.001811
k330 k336 0.001085 0.001812
k330 k337 0.001099 0.001815
k330 k338 0.001077 0.001812
k330 k339 0.001090 0.001813
k330 k340 0.001094 0.001814
k330 k341 0.001092 0.001811
k330 k342 0.001078 0.001811
k330 k343 0.001078 0.001811
k330 k344 0.001078 0.001811
k330 k345 0.001078 0.001811
k330 k346 0.001078 0.001811
k330 k347 0.001078 0.001811
k330 k348 0.001078 0.001811
k330 k349 0.001078 0.001811
k330 k350 0.001078 0.001811
k330 k351 0.001078 0.001811
k330 k352 0.001078 0.001811
k330 k353 0.001078 0.001811
k330 k354 0.001076 0.001811
k330 k355 0.001078 0.001811
k330 k356 0.001077 0.001811
k330 k357 0.001078 0.001811
k330 k358 0.001075 0.001812
k330 k359 0.001078 0.001811
k330 k360 0.001076 0.001811
k330 k361 0.001081 0.001811
k330 k362 0.001075 0.001811
k330 k363 0.001078 0.001811
k330 k364 0.001078 0.001811
k330 k365 0.001078 0.001811
k330 k366 0.001078 0.001811
k330 k367 0.001078 0.001811
k330 k368 0.001078 0.001811
k330 k369 0.001078 0.001811
k330 k370 0.001078 0.001811
k330 k371 0.001078 0.001811
k330 k372 0.001078 0.001811
k330 k373 0.001078 0.001811
k330 k374 0.001078 0.001811
k330 k375 0.001078 0.001811
k330 k376 0.001078 0.001811
k330 k377 0.001078 0.001811
k330 k378 0.001078 0.001811
k330 k379 0.001078 0.001811
k330 k380 0.001078 0.001811
k330 k381 0.001078 0.001811
k330 k382 0.001078 0.001811
k330 k383 0.001078 0.001811
k330 k384 0.001078 0.001811
k330 k385 0.001078 0.001811
k330 k386 0.001078 0.001811
k330 k387 0.001078 0.001811
k330 k388 0.001078 0.001811
k330 k389 0.001078 0.001811
k330 k390 0.001078 0.001811
k330 k391 0.001077 0.001811
k330 k392 0.001078 0.001811
k330 k393 0.001078 0.001811
k330 k394 0.001078 0.001811
k330 k395 0.001078 0.001811
k330 k396 0.001076 0.001812
k330 k397 0.001078 0.001811
k330 k398 0.001081 0.001811
k330 k399 0.001076 0.001811
k330 k400 0.001075 0.001811
k330 k401 0.001078 0.001811
k330 k402 0.001079 0.001811
k330 k403 0.001078 0.001811
k330 k404 0.001075 0.001811
k330 k405 0.001078 0.001811
k331 k332 0.000657 0.001438
k331 k333 0.000643 0.001425
k331 k334 0.000654 0.001438
k331 k335 0.000652 0.001438
k331 k336 0.000653 0.001438
k331 k337 0.000658 0.001438
k331 k338 0.000652 0.001438
k331 k339 0.000652 0.001440
k331 k340 0.000652 0.001441
k331 k341 0.000652 0.001438
k331 k342 0.000652 0.001438
k331 k343 0.000652 0.001438
k331 k344 0.000652 0.001438
k331 k345 0.000652 0.001438
k331 k346 0.000652 0.001438
k331 k347 0.000652 0.001438
k331 k348 0.000652 0.001438
k331 k349 0.000652 0.001438
k331 k350 0.000652 0.001438
k331 k351 0.000652 0.001438
k331 k352 0.000652 0.001438
k331 k353 0.000652 0.001438
k331 k354 0.000652 0.001438
k331 k355 0.000652 0.001438
k331 k356 0.000652 0.001438
k331 k357 0.000652 0.001438
k331 k358 0.000652 0.001438
k331 k359 0.000652 0.001438
k331 k360 0.000652 0.001437
k331 k361 0.000652 0.001438
k331 k362 0.000652 0.001438
k331 k363 0.000652 0.001438
k331 k364 0.000652 0.001438
k331 k365 0.000652 0.001438
k331 k366 0.000652 0.001438
k331 k367 0.000652 0.001438
k331 k368 0.000652 0.001438
k331 k369 0.000652 0.001438
k331 k370 0.000652 0.001438
k331 k371 0.000652 0.001438
k331 k372 0.000652 0.001438
k331 k373 0.000652 0.001438
k331 k374 0.000652 0.001438
k331 k375 0.000652 0.001438
k331 k376 0.000652 0.001438
k331 k377 0.000652 0.001438
k331 k378 0.000652 0.001438
k331 k379 0.000652 0.001438
k331 k380 0.000652 0.001438
k331 k381 0.000652 0.001438
k331 k382 0.000652 0.001438
k331 k383 0.000652 0.001438
k331 k384 0.000652 0.001438
k331 k385 0.000652 0.001438
k331 k386 0.000652 0.001438
k331 k387 0.000652 0.001438
k331 k388 0.000652 0.001438
k331 k389 0.000652 0.001438
k331 k390 0.000652 0.001438
k331 k391 0.000652 0.001438
k331 k392 0.000652 0.001438
k331 k393 0.000652 0.001438
k331 k394 0.000652 0.001438
k331 k395 0.000652 0.001438
k331 k396 0.000653 0.001438
k331 k397 0.000651 0.001438
k331 k398 0.000649 0.001437
k331 k399 0.000652 0.001438
k331 k400 0.000652 0.001438
k331 k401 0.000652 0.001438
k331 k402 0.000652 0.001438
k331 k403 0.000652 0.001438
k331 k404 0.000652 0.001438
k331 k405 0.000652 0.001438
k332 k333 0.004001 0.005201
k332 k334 0.004062 0.005206
k332 k335 0.004062 0.005206
k332 k336 0.004028 0.005200
k332 k337 0.003908 0.005157
k332 k338 0.004062 0.005206
k332 k339 0.004050 0.005196
k332 k340 0.004068 0.005194
k332 k341 0.004014 0.005203
k332 k342 0.004062 0.005206
k332 k343 0.004062 0.005206
k332 k344 0.004062 0.005206
k332 k345 0.004062 0.005206
k332 k346 0.004062 0.005206
k332 k347 0.004062 0.005206
k332 k348 0.004062 0.005206
k332 k349 0.004061 0.005206
k332 k350 0.004062 0.005206
k332 k351 0.004063 0.005206
k332 k352 0.004061 0.005206
k332 k353 0.004063 0.005206
k332 k354 0.004064 0.005207
k332 k355 0.004063 0.005207
k332 k356 0.004064 0.005205
k332 k357 0.004061 0.005205
k332 k358 0.004075 0.005209
k332 k359 0.004062 0.005206
k332 k360 0.004065 0.005201
k332 k361 0.004063 0.005207
k332 k362 0.004053 0.005205
k332 k363 0.004062 0.005206
k332 k364 0.004062 0.005206
k332 k365 0.004062 0.005206
k332 k366 0.004062 0.005206
k332 k367 0.004062 0.005206
k332 k368 0.004062 0.005206
k332 k369 0.004062 0.005206
k332 k370 0.004062 0.005206
k332 k371 0.004062 0.005206
k332 k372 0.004062 0.005206
k332 k373 0.004062 0.005206
k332 k374 0.004062 0.005206
k332 k375 0.004062 0.005206
k332 k376 0.004062 0.005206
k332 k377 0.004062 0.005206
k332 k378 0.004062 0.005206
k332 k379 0.004062 0.005206
k332 k380 0.004062 0.005206
k332 k381 0.004062 0.005206
k332 k382 0.004062 0.005206
k332 k383 0.004062 0.005206
k332 k384 0.004062 0.005206
k332 k385 0.004065 0.005205
k332 k386 0.004060 0.005205
k332 k387 0.004062 0.005206
k332 k388 0.004062 0.005206
k332 k389 0.004062 0.005206
k332 k390 0.004062 0.005206
k332 k391 0.004062 0.005206
k332 k392 0.004060 0.005205
k332 k393 0.004060 0.005207
k332 k394 0.004062 0.005206
k332 k395 0.004062 0.005206
k332 k396 0.004072 0.005212
k332 k397 0.004057 0.005203
k332 k398 0.004084 0.005214
k332 k399 0.004052 0.005203
k332 k400 0.004064 0.005202
k332 k401 0.004062 0.005206
k332 k402 0.004071 0.005209
k332 k403 0.004064 0.005206
k332 k404 0.004067 0.005209
k332 k405 0.004062 0.005206
k333 k334 -0.003952 0.020548
k333 k335 -0.003954 0.020548
k333 k336 -0.004042 0.020547
k333 k337 -0.003118 0.020269
k333 k338 -0.003971 0.020547
