Parameter S1 S1_conf ST ST_conf
k304 k385 -0.000816 0.001461
k304 k386 -0.000816 0.001461
k304 k387 -0.000816 0.001461
k304 k388 -0.000816 0.001461
k304 k389 -0.000816 0.001461
k304 k390 -0.000816 0.001461
k304 k391 -0.000816 0.001461
k304 k392 -0.000816 0.001461
k304 k393 -0.000816 0.001461
k304 k394 -0.000816 0.001461
k304 k395 -0.000816 0.001461
k304 k396 -0.000817 0.001463
k304 k397 -0.000816 0.001461
k304 k398 -0.000817 0.001461
k304 k399 -0.000816 0.001461
k304 k400 -0.000816 0.001461
k304 k401 -0.000816 0.001461
k304 k402 -0.000816 0.001461
k304 k403 -0.000817 0.001462
k304 k404 -0.000816 0.001461
k304 k405 -0.000816 0.001461
k305 k306 -0.000775 0.001452
k305 k307 -0.000775 0.001452
k305 k308 -0.000775 0.001452
k305 k309 -0.000775 0.001452
k305 k310 -0.000775 0.001452
k305 k311 -0.000776 0.001452
k305 k312 -0.000783 0.001455
k305 k313 -0.000776 0.001452
k305 k314 -0.000775 0.001452
k305 k315 -0.000775 0.001452
k305 k316 -0.000775 0.001451
k305 k317 -0.000775 0.001452
k305 k318 -0.000770 0.001439
k305 k319 -0.000774 0.001452
k305 k320 -0.000775 0.001452
k305 k321 -0.000775 0.001452
k305 k322 -0.000775 0.001452
k305 k323 -0.000775 0.001452
k305 k324 -0.000775 0.001452
k305 k325 -0.000775 0.001452
k305 k326 -0.000775 0.001452
k305 k327 -0.000775 0.001452
k305 k328 -0.000775 0.001452
k305 k329 -0.000775 0.001452
k305 k330 -0.000775 0.001452
k305 k331 -0.000775 0.001452
k305 k332 -0.000774 0.001452
k305 k333 -0.000778 0.001460
k305 k334 -0.000775 0.001452
k305 k335 -0.000775 0.001452
k305 k336 -0.000772 0.001452
k305 k337 -0.000768 0.001452
k305 k338 -0.000775 0.001451
k305 k339 -0.000773 0.001451
k305 k340 -0.000774 0.001450
k305 k341 -0.000775 0.001452
k305 k342 -0.000775 0.001452
k305 k343 -0.000775 0.001452
k305 k344 -0.000775 0.001452
k305 k345 -0.000775 0.001452
k305 k346 -0.000775 0.001452
k305 k347 -0.000775 0.001452
k305 k348 -0.000775 0.001452
k305 k349 -0.000775 0.001452
k305 k350 -0.000775 0.001452
k305 k351 -0.000775 0.001452
k305 k352 -0.000775 0.001452
k305 k353 -0.000775 0.001452
k305 k354 -0.000775 0.001452
k305 k355 -0.000776 0.001452
k305 k356 -0.000775 0.001452
k305 k357 -0.000775 0.001452
k305 k358 -0.000775 0.001452
k305 k359 -0.000775 0.001452
k305 k360 -0.000775 0.001451
k305 k361 -0.000775 0.001452
k305 k362 -0.000775 0.001452
k305 k363 -0.000775 0.001452
k305 k364 -0.000775 0.001452
k305 k365 -0.000775 0.001452
k305 k366 -0.000775 0.001452
k305 k367 -0.000775 0.001452
k305 k368 -0.000775 0.001452
k305 k369 -0.000775 0.001452
k305 k370 -0.000775 0.001452
k305 k371 -0.000775 0.001452
k305 k372 -0.000775 0.001452
k305 k373 -0.000775 0.001452
k305 k374 -0.000775 0.001452
k305 k375 -0.000775 0.001452
k305 k376 -0.000775 0.001452
k305 k377 -0.000775 0.001452
k305 k378 -0.000775 0.001452
k305 k379 -0.000775 0.001452
k305 k380 -0.000775 0.001452
k305 k381 -0.000775 0.001452
k305 k382 -0.000775 0.001452
k305 k383 -0.000775 0.001452
k305 k384 -0.000775 0.001452
k305 k385 -0.000775 0.001452
k305 k386 -0.000775 0.001452
k305 k387 -0.000775 0.001452
k305 k388 -0.000775 0.001452
k305 k389 -0.000775 0.001452
k305 k390 -0.000775 0.001452
k305 k391 -0.000775 0.001452
k305 k392 -0.000775 0.001452
k305 k393 -0.000775 0.001452
k305 k394 -0.000775 0.001452
k305 k395 -0.000775 0.001452
k305 k396 -0.000777 0.001453
k305 k397 -0.000772 0.001452
k305 k398 -0.000779 0.001451
k305 k399 -0.000774 0.001452
k305 k400 -0.000773 0.001452
k305 k401 -0.000775 0.001452
k305 k402 -0.000774 0.001452
k305 k403 -0.000776 0.001452
k305 k404 -0.000775 0.001452
k305 k405 -0.000775 0.001452
k306 k307 -0.000741 0.001452
k306 k308 -0.000741 0.001452
k306 k309 -0.000741 0.001452
k306 k310 -0.000741 0.001452
k306 k311 -0.000741 0.001452
k306 k312 -0.000743 0.001455
k306 k313 -0.000741 0.001452
k306 k314 -0.000741 0.001452
k306 k315 -0.000741 0.001452
k306 k316 -0.000741 0.001452
k306 k317 -0.000741 0.001452
k306 k318 -0.000735 0.001439
k306 k319 -0.000741 0.001452
k306 k320 -0.000741 0.001452
k306 k321 -0.000741 0.001452
k306 k322 -0.000741 0.001452
k306 k323 -0.000741 0.001452
k306 k324 -0.000741 0.001452
k306 k325 -0.000741 0.001452
k306 k326 -0.000741 0.001452
k306 k327 -0.000741 0.001452
k306 k328 -0.000741 0.001452
k306 k329 -0.000741 0.001452
k306 k330 -0.000741 0.001452
k306 k331 -0.000741 0.001452
k306 k332 -0.000741 0.001452
k306 k333 -0.000745 0.001460
k306 k334 -0.000741 0.001452
k306 k335 -0.000741 0.001452
k306 k336 -0.000741 0.001452
k306 k337 -0.000741 0.001452
k306 k338 -0.000741 0.001451
k306 k339 -0.000741 0.001451
k306 k340 -0.000740 0.001450
k306 k341 -0.000741 0.001452
k306 k342 -0.000741 0.001452
k306 k343 -0.000741 0.001452
k306 k344 -0.000741 0.001452
k306 k345 -0.000741 0.001452
k306 k346 -0.000741 0.001452
k306 k347 -0.000741 0.001452
k306 k348 -0.000741 0.001452
k306 k349 -0.000741 0.001452
k306 k350 -0.000741 0.001452
k306 k351 -0.000741 0.001452
k306 k352 -0.000741 0.001452
k306 k353 -0.000741 0.001452
k306 k354 -0.000741 0.001452
k306 k355 -0.000741 0.001452
k306 k356 -0.000741 0.001452
k306 k357 -0.000741 0.001452
k306 k358 -0.000741 0.001452
k306 k359 -0.000741 0.001452
k306 k360 -0.000741 0.001451
k306 k361 -0.000741 0.001452
k306 k362 -0.000741 0.001452
k306 k363 -0.000741 0.001452
k306 k364 -0.000741 0.001452
k306 k365 -0.000741 0.001452
k306 k366 -0.000741 0.001452
k306 k367 -0.000741 0.001452
k306 k368 -0.000741 0.001452
k306 k369 -0.000741 0.001452
k306 k370 -0.000741 0.001452
k306 k371 -0.000741 0.001452
k306 k372 -0.000741 0.001452
k306 k373 -0.000741 0.001452
k306 k374 -0.000741 0.001452
k306 k375 -0.000741 0.001452
k306 k376 -0.000741 0.001452
k306 k377 -0.000741 0.001452
k306 k378 -0.000741 0.001452
k306 k379 -0.000741 0.001452
k306 k380 -0.000741 0.001452
k306 k381 -0.000741 0.001452
k306 k382 -0.000741 0.001452
k306 k383 -0.000741 0.001452
k306 k384 -0.000741 0.001452
k306 k385 -0.000741 0.001452
k306 k386 -0.000741 0.001452
k306 k387 -0.000741 0.001452
k306 k388 -0.000741 0.001452
k306 k389 -0.000741 0.001452
k306 k390 -0.000741 0.001452
k306 k391 -0.000741 0.001451
k306 k392 -0.000741 0.001452
k306 k393 -0.000741 0.001452
k306 k394 -0.000741 0.001452
k306 k395 -0.000741 0.001452
k306 k396 -0.000742 0.001453
k306 k397 -0.000741 0.001452
k306 k398 -0.000741 0.001452
k306 k399 -0.000741 0.001452
k306 k400 -0.000741 0.001452
k306 k401 -0.000741 0.001452
k306 k402 -0.000741 0.001452
k306 k403 -0.000741 0.001452
k306 k404 -0.000741 0.001452
k306 k405 -0.000741 0.001452
k307 k308 -0.001512 0.002083
k307 k309 -0.001514 0.002083
k307 k310 -0.001513 0.002083
k307 k311 -0.001512 0.002083
k307 k312 -0.001488 0.002086
k307 k313 -0.001516 0.002082
k307 k314 -0.001488 0.002080
k307 k315 -0.001513 0.002083
k307 k316 -0.001481 0.002084
k307 k317 -0.001512 0.002083
k307 k318 -0.001527 0.002075
k307 k319 -0.001493 0.002081
k307 k320 -0.001509 0.002084
k307 k321 -0.001512 0.002083
k307 k322 -0.001512 0.002083
k307 k323 -0.001511 0.002083
k307 k324 -0.001513 0.002083
k307 k325 -0.001513 0.002083
k307 k326 -0.001513 0.002083
k307 k327 -0.001513 0.002083
k307 k328 -0.001510 0.002083
k307 k329 -0.001513 0.002083
k307 k330 -0.001515 0.002083
k307 k331 -0.001513 0.002083
k307 k332 -0.001516 0.002082
k307 k333 -0.001530 0.002093
k307 k334 -0.001517 0.002082
k307 k335 -0.001513 0.002083
k307 k336 -0.001507 0.002086
k307 k337 -0.001501 0.002082
k307 k338 -0.001512 0.002083
k307 k339 -0.001557 0.002083
k307 k340 -0.001504 0.002077
k307 k341 -0.001516 0.002083
k307 k342 -0.001511 0.002083
k307 k343 -0.001513 0.002083
k307 k344 -0.001513 0.002083
k307 k345 -0.001513 0.002083
k307 k346 -0.001513 0.002083
k307 k347 -0.001513 0.002083
k307 k348 -0.001513 0.002083
k307 k349 -0.001513 0.002083
k307 k350 -0.001512 0.002083
k307 k351 -0.001513 0.002083
k307 k352 -0.001513 0.002083
k307 k353 -0.001513 0.002083
k307 k354 -0.001516 0.002083
k307 k355 -0.001511 0.002083
k307 k356 -0.001511 0.002083
k307 k357 -0.001514 0.002083
k307 k358 -0.001512 0.002083
k307 k359 -0.001513 0.002083
k307 k360 -0.001513 0.002083
k307 k361 -0.001518 0.002084
k307 k362 -0.001512 0.002083
k307 k363 -0.001513 0.002083
k307 k364 -0.001513 0.002083
k307 k365 -0.001513 0.002083
k307 k366 -0.001513 0.002083
k307 k367 -0.001513 0.002083
k307 k368 -0.001513 0.002083
k307 k369 -0.001513 0.002083
k307 k370 -0.001513 0.002083
k307 k371 -0.001513 0.002083
k307 k372 -0.001513 0.002083
k307 k373 -0.001513 0.002083
k307 k374 -0.001511 0.002083
k307 k375 -0.001513 0.002083
k307 k376 -0.001513 0.002083
k307 k377 -0.001509 0.002083
k307 k378 -0.001512 0.002083
k307 k379 -0.001513 0.002083
k307 k380 -0.001513 0.002083
k307 k381 -0.001513 0.002083
k307 k382 -0.001513 0.002083
k307 k383 -0.001513 0.002083
k307 k384 -0.001513 0.002083
k307 k385 -0.001511 0.002083
k307 k386 -0.001513 0.002083
k307 k387 -0.001513 0.002083
k307 k388 -0.001513 0.002083
k307 k389 -0.001513 0.002083
k307 k390 -0.001513 0.002083
k307 k391 -0.001513 0.002083
k307 k392 -0.001511 0.002083
k307 k393 -0.001513 0.002083
k307 k394 -0.001513 0.002083
k307 k395 -0.001513 0.002083
k307 k396 -0.001512 0.002083
k307 k397 -0.001520 0.002085
k307 k398 -0.001493 0.002082
k307 k399 -0.001513 0.002084
k307 k400 -0.001523 0.002084
k307 k401 -0.001513 0.002083
k307 k402 -0.001513 0.002083
k307 k403 -0.001514 0.002083
k307 k404 -0.001514 0.002083
k307 k405 -0.001511 0.002083
k308 k309 -0.000690 0.001577
k308 k310 -0.000690 0.001577
k308 k311 -0.000693 0.001577
k308 k312 -0.000698 0.001580
k308 k313 -0.000690 0.001577
k308 k314 -0.000686 0.001578
k308 k315 -0.000690 0.001577
k308 k316 -0.000699 0.001577
k308 k317 -0.000691 0.001577
k308 k318 -0.000688 0.001565
k308 k319 -0.000692 0.001577
k308 k320 -0.000687 0.001577
k308 k321 -0.000690 0.001577
k308 k322 -0.000690 0.001577
k308 k323 -0.000690 0.001577
k308 k324 -0.000690 0.001577
k308 k325 -0.000690 0.001577
k308 k326 -0.000690 0.001577
k308 k327 -0.000690 0.001577
k308 k328 -0.000691 0.001577
k308 k329 -0.000691 0.001577
k308 k330 -0.000689 0.001577
k308 k331 -0.000690 0.001577
k308 k332 -0.000687 0.001577
k308 k333 -0.000694 0.001585
k308 k334 -0.000690 0.001577
k308 k335 -0.000690 0.001577
k308 k336 -0.000692 0.001577
k308 k337 -0.000691 0.001578
k308 k338 -0.000690 0.001577
k308 k339 -0.000686 0.001576
k308 k340 -0.000685 0.001575
k308 k341 -0.000688 0.001578
k308 k342 -0.000690 0.001577
k308 k343 -0.000690 0.001577
k308 k344 -0.000690 0.001577
k308 k345 -0.000690 0.001577
k308 k346 -0.000690 0.001577
k308 k347 -0.000690 0.001577
k308 k348 -0.000690 0.001577
k308 k349 -0.000690 0.001577
k308 k350 -0.000690 0.001577
k308 k351 -0.000690 0.001577
k308 k352 -0.000690 0.001577
k308 k353 -0.000690 0.001577
k308 k354 -0.000690 0.001577
k308 k355 -0.000691 0.001577
k308 k356 -0.000691 0.001577
k308 k357 -0.000690 0.001577
k308 k358 -0.000691 0.001577
k308 k359 -0.000690 0.001577
k308 k360 -0.000689 0.001577
k308 k361 -0.000690 0.001577
k308 k362 -0.000690 0.001577
k308 k363 -0.000690 0.001577
k308 k364 -0.000690 0.001577
k308 k365 -0.000690 0.001577
k308 k366 -0.000690 0.001577
k308 k367 -0.000690 0.001577
k308 k368 -0.000690 0.001577
k308 k369 -0.000690 0.001577
k308 k370 -0.000690 0.001577
k308 k371 -0.000690 0.001577
k308 k372 -0.000690 0.001577
k308 k373 -0.000690 0.001577
k308 k374 -0.000691 0.001577
k308 k375 -0.000690 0.001577
k308 k376 -0.000690 0.001577
k308 k377 -0.000690 0.001577
k308 k378 -0.000690 0.001577
k308 k379 -0.000690 0.001577
k308 k380 -0.000690 0.001577
k308 k381 -0.000690 0.001577
k308 k382 -0.000690 0.001577
k308 k383 -0.000690 0.001577
k308 k384 -0.000690 0.001577
k308 k385 -0.000690 0.001577
k308 k386 -0.000690 0.001577
k308 k387 -0.000690 0.001577
k308 k388 -0.000690 0.001577
k308 k389 -0.000690 0.001577
k308 k390 -0.000690 0.001577
k308 k391 -0.000691 0.001577
k308 k392 -0.000690 0.001577
k308 k393 -0.000691 0.001577
k308 k394 -0.000690 0.001577
k308 k395 -0.000690 0.001577
k308 k396 -0.000693 0.001578
k308 k397 -0.000690 0.001577
k308 k398 -0.000692 0.001577
k308 k399 -0.000689 0.001577
k308 k400 -0.000692 0.001577
k308 k401 -0.000690 0.001577
k308 k402 -0.000691 0.001577
k308 k403 -0.000688 0.001578
k308 k404 -0.000690 0.001577
k308 k405 -0.000690 0.001577
k309 k310 -0.000386 0.000794
k309 k311 -0.000384 0.000794
k309 k312 -0.000383 0.000793
k309 k313 -0.000386 0.000794
k309 k314 -0.000385 0.000793
k309 k315 -0.000386 0.000794
k309 k316 -0.000379 0.000793
k309 k317 -0.000386 0.000794
k309 k318 -0.000376 0.000793
k309 k319 -0.000382 0.000793
k309 k320 -0.000388 0.000794
k309 k321 -0.000386 0.000795
k309 k322 -0.000386 0.000794
k309 k323 -0.000386 0.000794
k309 k324 -0.000386 0.000794
k309 k325 -0.000386 0.000794
k309 k326 -0.000386 0.000794
k309 k327 -0.000386 0.000794
k309 k328 -0.000386 0.000794
k309 k329 -0.000386 0.000794
k309 k330 -0.000385 0.000794
k309 k331 -0.000386 0.000794
k309 k332 -0.000386 0.000794
k309 k333 -0.000369 0.000794
k309 k334 -0.000386 0.000794
k309 k335 -0.000386 0.000794
k309 k336 -0.000387 0.000794
k309 k337 -0.000393 0.000795
k309 k338 -0.000386 0.000794
k309 k339 -0.000390 0.000794
k309 k340 -0.000386 0.000793
k309 k341 -0.000392 0.000795
k309 k342 -0.000386 0.000794
k309 k343 -0.000386 0.000794
k309 k344 -0.000386 0.000794
k309 k345 -0.000386 0.000794
k309 k346 -0.000386 0.000794
k309 k347 -0.000386 0.000794
k309 k348 -0.000386 0.000794
k309 k349 -0.000387 0.000794
k309 k350 -0.000386 0.000794
k309 k351 -0.000386 0.000794
k309 k352 -0.000386 0.000794
k309 k353 -0.000386 0.000794
k309 k354 -0.000385 0.000794
k309 k355 -0.000386 0.000794
k309 k356 -0.000388 0.000795
k309 k357 -0.000387 0.000794
k309 k358 -0.000387 0.000794
k309 k359 -0.000386 0.000794
k309 k360 -0.000385 0.000794
k309 k361 -0.000380 0.000796
k309 k362 -0.000386 0.000794
k309 k363 -0.000386 0.000794
k309 k364 -0.000386 0.000794
k309 k365 -0.000386 0.000794
k309 k366 -0.000386 0.000794
k309 k367 -0.000386 0.000794
k309 k368 -0.000386 0.000794
k309 k369 -0.000386 0.000794
k309 k370 -0.000386 0.000794
k309 k371 -0.000386 0.000794
k309 k372 -0.000386 0.000794
k309 k373 -0.000386 0.000794
k309 k374 -0.000386 0.000794
k309 k375 -0.000386 0.000794
k309 k376 -0.000386 0.000794
k309 k377 -0.000386 0.000794
k309 k378 -0.000386 0.000794
k309 k379 -0.000386 0.000794
k309 k380 -0.000386 0.000794
k309 k381 -0.000386 0.000794
k309 k382 -0.000386 0.000794
k309 k383 -0.000386 0.000794
k309 k384 -0.000386 0.000794
k309 k385 -0.000386 0.000794
k309 k386 -0.000386 0.000794
k309 k387 -0.000386 0.000794
k309 k388 -0.000386 0.000794
k309 k389 -0.000386 0.000794
k309 k390 -0.000386 0.000794
k309 k391 -0.000386 0.000794
k309 k392 -0.000386 0.000794
k309 k393 -0.000387 0.000794
k309 k394 -0.000386 0.000794
k309 k395 -0.000386 0.000794
k309 k396 -0.000382 0.000795
k309 k397 -0.000385 0.000794
k309 k398 -0.000385 0.000794
k309 k399 -0.000386 0.000794
k309 k400 -0.000391 0.000794
k309 k401 -0.000386 0.000794
k309 k402 -0.000386 0.000795
k309 k403 -0.000381 0.000793
k309 k404 -0.000386 0.000794
k309 k405 -0.000386 0.000794
k310 k311 -0.000771 0.001591
k310 k312 -0.000787 0.001593
k310 k313 -0.000775 0.001590
k310 k314 -0.000771 0.001591
k310 k315 -0.000770 0.001591
k310 k316 -0.000769 0.001591
k310 k317 -0.000770 0.001591
k310 k318 -0.000767 0.001579
k310 k319 -0.000769 0.001592
k310 k320 -0.000769 0.001591
k310 k321 -0.000770 0.001591
k310 k322 -0.000769 0.001591
k310 k323 -0.000770 0.001591
k310 k324 -0.000770 0.001591
k310 k325 -0.000770 0.001591
k310 k326 -0.000770 0.001591
k310 k327 -0.000770 0.001591
k310 k328 -0.000770 0.001591
k310 k329 -0.000770 0.001591
k310 k330 -0.000770 0.001592
k310 k331 -0.000769 0.001591
k310 k332 -0.000770 0.001591
k310 k333 -0.000775 0.001600
k310 k334 -0.000775 0.001590
k310 k335 -0.000770 0.001591
k310 k336 -0.000763 0.001592
k310 k337 -0.000766 0.001592
k310 k338 -0.000769 0.001591
k310 k339 -0.000768 0.001592
k310 k340 -0.000767 0.001590
k310 k341 -0.000768 0.001591
k310 k342 -0.000770 0.001591
k310 k343 -0.000770 0.001591
k310 k344 -0.000770 0.001591
k310 k345 -0.000770 0.001591
k310 k346 -0.000770 0.001591
k310 k347 -0.000770 0.001591
k310 k348 -0.000770 0.001591
k310 k349 -0.000770 0.001591
k310 k350 -0.000770 0.001591
k310 k351 -0.000770 0.001591
k310 k352 -0.000770 0.001591
k310 k353 -0.000770 0.001591
k310 k354 -0.000770 0.001591
k310 k355 -0.000772 0.001591
k310 k356 -0.000769 0.001591
k310 k357 -0.000769 0.001591
k310 k358 -0.000770 0.001591
k310 k359 -0.000770 0.001591
k310 k360 -0.000769 0.001591
k310 k361 -0.000771 0.001592
k310 k362 -0.000769 0.001591
k310 k363 -0.000770 0.001591
k310 k364 -0.000770 0.001591
k310 k365 -0.000770 0.001591
k310 k366 -0.000770 0.001591
k310 k367 -0.000770 0.001591
k310 k368 -0.000770 0.001591
k310 k369 -0.000770 0.001591
k310 k370 -0.000770 0.001591
k310 k371 -0.000770 0.001591
k310 k372 -0.000770 0.001591
k310 k373 -0.000770 0.001591
k310 k374 -0.000769 0.001591
k310 k375 -0.000770 0.001591
k310 k376 -0.000770 0.001591
k310 k377 -0.000770 0.001591
k310 k378 -0.000770 0.001591
k310 k379 -0.000770 0.001591
k310 k380 -0.000770 0.001591
k310 k381 -0.000770 0.001591
k310 k382 -0.000770 0.001591
k310 k383 -0.000770 0.001591
k310 k384 -0.000770 0.001591
k310 k385 -0.000770 0.001591
k310 k386 -0.000770 0.001591
k310 k387 -0.000770 0.001591
k310 k388 -0.000770 0.001591
k310 k389 -0.000770 0.001591
k310 k390 -0.000770 0.001591
k310 k391 -0.000770 0.001591
k310 k392 -0.000770 0.001591
k310 k393 -0.000769 0.001591
k310 k394 -0.000770 0.001591
k310 k395 -0.000770 0.001591
k310 k396 -0.000773 0.001592
k310 k397 -0.000761 0.001593
k310 k398 -0.000777 0.001590
k310 k399 -0.000767 0.001592
k310 k400 -0.000770 0.001591
k310 k401 -0.000769 0.001591
k310 k402 -0.000769 0.001592
k310 k403 -0.000771 0.001592
k310 k404 -0.000769 0.001591
k310 k405 -0.000770 0.001591
k311 k312 -0.000543 0.005752
k311 k313 -0.000479 0.005749
k311 k314 -0.000534 0.005744
k311 k315 -0.000480 0.005750
k311 k316 -0.000597 0.005733
k311 k317 -0.000478 0.005751
k311 k318 -0.000611 0.005791
k311 k319 -0.000456 0.005740
k311 k320 -0.000486 0.005751
k311 k321 -0.000475 0.005749
k311 k322 -0.000478 0.005750
k311 k323 -0.000496 0.005752
k311 k324 -0.000479 0.005750
k311 k325 -0.000480 0.005750
k311 k326 -0.000479 0.005750
k311 k327 -0.000479 0.005750
k311 k328 -0.000477 0.005750
k311 k329 -0.000482 0.005749
k311 k330 -0.000473 0.005750
k311 k331 -0.000485 0.005749
k311 k332 -0.000521 0.005739
k311 k333 -0.000518 0.005769
k311 k334 -0.000474 0.005750
k311 k335 -0.000480 0.005750
k311 k336 -0.000498 0.005740
k311 k337 -0.000509 0.005748
k311 k338 -0.000479 0.005748
k311 k339 -0.000565 0.005770
k311 k340 -0.000508 0.005744
k311 k341 -0.000475 0.005751
k311 k342 -0.000480 0.005750
k311 k343 -0.000480 0.005750
k311 k344 -0.000480 0.005750
k311 k345 -0.000480 0.005750
k311 k346 -0.000480 0.005750
k311 k347 -0.000480 0.005750
k311 k348 -0.000480 0.005750
k311 k349 -0.000477 0.005750
k311 k350 -0.000480 0.005750
k311 k351 -0.000479 0.005750
k311 k352 -0.000481 0.005750
k311 k353 -0.000476 0.005750
k311 k354 -0.000481 0.005752
k311 k355 -0.000484 0.005749
k311 k356 -0.000465 0.005748
k311 k357 -0.000478 0.005750
k311 k358 -0.000465 0.005748
k311 k359 -0.000479 0.005749
k311 k360 -0.000479 0.005750
k311 k361 -0.000481 0.005750
k311 k362 -0.000481 0.005752
k311 k363 -0.000480 0.005750
k311 k364 -0.000480 0.005750
k311 k365 -0.000480 0.005750
k311 k366 -0.000480 0.005750
k311 k367 -0.000480 0.005750
k311 k368 -0.000480 0.005750
k311 k369 -0.000480 0.005750
k311 k370 -0.000480 0.005750
k311 k371 -0.000479 0.005750
k311 k372 -0.000480 0.005750
k311 k373 -0.000480 0.005750
k311 k374 -0.000480 0.005749
k311 k375 -0.000480 0.005750
k311 k376 -0.000479 0.005750
k311 k377 -0.000480 0.005750
k311 k378 -0.000480 0.005750
k311 k379 -0.000480 0.005750
k311 k380 -0.000480 0.005750
k311 k381 -0.000479 0.005750
k311 k382 -0.000479 0.005750
k311 k383 -0.000479 0.005750
k311 k384 -0.000480 0.005750
k311 k385 -0.000466 0.005754
k311 k386 -0.000481 0.005750
k311 k387 -0.000480 0.005750
k311 k388 -0.000480 0.005750
k311 k389 -0.000479 0.005750
k311 k390 -0.000480 0.005750
k311 k391 -0.000480 0.005750
k311 k392 -0.000475 0.005750
k311 k393 -0.000480 0.005750
k311 k394 -0.000482 0.005749
k311 k395 -0.000480 0.005750
k311 k396 -0.000495 0.005748
k311 k397 -0.000472 0.005751
k311 k398 -0.000457 0.005750
k311 k399 -0.000477 0.005751
k311 k400 -0.000471 0.005742
k311 k401 -0.000478 0.005750
k311 k402 -0.000473 0.005749
k311 k403 -0.000492 0.005753
k311 k404 -0.000474 0.005748
k311 k405 -0.000481 0.005750
k312 k313 -0.001603 0.011321
k312 k314 -0.001564 0.011337
k312 k315 -0.001590 0.011321
k312 k316 -0.001601 0.011242
k312 k317 -0.001598 0.011321
k312 k318 -0.001575 0.011288
k312 k319 -0.001750 0.011350
k312 k320 -0.001666 0.011284
k312 k321 -0.001592 0.011322
k312 k322 -0.001590 0.011322
k312 k323 -0.001567 0.011315
k312 k324 -0.001590 0.011321
k312 k325 -0.001589 0.011321
k312 k326 -0.001596 0.011317
k312 k327 -0.001589 0.011321
k312 k328 -0.001599 0.011317
k312 k329 -0.001579 0.011319
k312 k330 -0.001589 0.011319
k312 k331 -0.001594 0.011319
k312 k332 -0.001580 0.011329
k312 k333 -0.001481 0.011336
k312 k334 -0.001591 0.011318
k312 k335 -0.001590 0.011321
k312 k336 -0.001684 0.011290
k312 k337 -0.001628 0.011156
k312 k338 -0.001582 0.011323
k312 k339 -0.001785 0.011243
k312 k340 -0.001681 0.011205
k312 k341 -0.001481 0.011333
k312 k342 -0.001589 0.011321
k312 k343 -0.001588 0.011321
k312 k344 -0.001590 0.011321
k312 k345 -0.001589 0.011321
k312 k346 -0.001590 0.011321
k312 k347 -0.001590 0.011321
k312 k348 -0.001590 0.011321
k312 k349 -0.001593 0.011321
k312 k350 -0.001591 0.011321
k312 k351 -0.001594 0.011319
k312 k352 -0.001590 0.011321
k312 k353 -0.001592 0.011321
k312 k354 -0.001606 0.011322
k312 k355 -0.001589 0.011321
k312 k356 -0.001612 0.011322
k312 k357 -0.001581 0.011326
k312 k358 -0.001601 0.011328
k312 k359 -0.001589 0.011321
k312 k360 -0.001578 0.011323
k312 k361 -0.001479 0.011328
k312 k362 -0.001596 0.011322
k312 k363 -0.001591 0.011321
k312 k364 -0.001590 0.011321
k312 k365 -0.001588 0.011321
k312 k366 -0.001589 0.011321
k312 k367 -0.001590 0.011321
k312 k368 -0.001590 0.011321
k312 k369 -0.001590 0.011321
k312 k370 -0.001590 0.011321
k312 k371 -0.001590 0.011321
k312 k372 -0.001590 0.011321
k312 k373 -0.001590 0.011321
k312 k374 -0.001590 0.011321
k312 k375 -0.001589 0.011321
k312 k376 -0.001590 0.011321
k312 k377 -0.001588 0.011321
k312 k378 -0.001587 0.011321
k312 k379 -0.001590 0.011321
k312 k380 -0.001590 0.011321
k312 k381 -0.001590 0.011321
k312 k382 -0.001590 0.011321
k312 k383 -0.001590 0.011321
k312 k384 -0.001590 0.011321
k312 k385 -0.001569 0.011318
k312 k386 -0.001585 0.011321
k312 k387 -0.001589 0.011321
k312 k388 -0.001589 0.011321
k312 k389 -0.001590 0.011321
k312 k390 -0.001590 0.011321
k312 k391 -0.001578 0.011323
k312 k392 -0.001578 0.011321
k312 k393 -0.001590 0.011321
k312 k394 -0.001588 0.011323
k312 k395 -0.001590 0.011321
k312 k396 -0.001554 0.011341
k312 k397 -0.001613 0.011318
k312 k398 -0.001548 0.011374
k312 k399 -0.001570 0.011319
k312 k400 -0.001614 0.011301
k312 k401 -0.001589 0.011321
k312 k402 -0.001605 0.011330
k312 k403 -0.001643 0.011290
k312 k404 -0.001589 0.011320
k312 k405 -0.001585 0.011322
k313 k314 0.003068 0.003075
k313 k315 0.003064 0.003074
k313 k316 0.003048 0.003075
k313 k317 0.003063 0.003074
k313 k318 0.003027 0.003068
k313 k319 0.003066 0.003073
k313 k320 0.003061 0.003075
k313 k321 0.003064 0.003074
k313 k322 0.003064 0.003074
k313 k323 0.003064 0.003074
k313 k324 0.003064 0.003074
k313 k325 0.003063 0.003074
k313 k326 0.003064 0.003074
k313 k327 0.003064 0.003074
k313 k328 0.003065 0.003074
k313 k329 0.003064 0.003074
k313 k330 0.003064 0.003074
k313 k331 0.003064 0.003074
k313 k332 0.003067 0.003074
k313 k333 0.003070 0.003077
k313 k334 0.003062 0.003074
k313 k335 0.003064 0.003074
k313 k336 0.003065 0.003074
k313 k337 0.003071 0.003076
k313 k338 0.003064 0.003074
k313 k339 0.003116 0.003081
k313 k340 0.003060 0.003074
k313 k341 0.003061 0.003075
k313 k342 0.003064 0.003074
k313 k343 0.003064 0.003074
k313 k344 0.003064 0.003074
